"c","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.59955,1,32.1,32.1,50,0
0.60001,1,32.2,32.2,50,0
0.60046,1,32.3,32.3,50,0
0.60092,1,32.4,32.4,50,0
0.60138,1,32.5,32.5,50,0
0.60183,1,32.6,32.6,50,0
0.60229,1,32.7,32.7,50,0
0.60274,1,32.8,32.8,50,0
0.6032,1,32.9,32.9,50,0
0.60365,1,33,33,50,0
0.60375,1,33.1,33.1,50,0
0.60385,1,33.2,33.2,50,0
0.60394,1,33.3,33.3,50,0
0.60404,1,33.4,33.4,50,0
0.60413,1,33.5,33.5,50,0
0.60423,1,33.6,33.6,50,0
0.60432,1,33.7,33.7,50,0
0.60442,1,33.8,33.8,50,0
0.60452,1,33.9,33.9,50,0
0.60461,1,34,34,50,0
0.60409,1,34.1,34.1,50,0
0.60356,1,34.2,34.2,50,0
0.60304,1,34.3,34.3,50,0
0.60251,1,34.4,34.4,50,0
0.60199,1,34.5,34.5,50,0
0.60146,1,34.6,34.6,50,0
0.60094,1,34.7,34.7,50,0
0.60042,1,34.8,34.8,50,0
0.59989,1,34.9,34.9,50,0
0.59937,1,35,35,50,0
0.59792,1,35.1,35.1,50,0
0.59647,1,35.2,35.2,50,0
0.59502,1,35.3,35.3,50,0
0.59358,1,35.4,35.4,50,0
0.59213,1,35.5,35.5,50,0
0.59068,1,35.6,35.6,50,0
0.58923,1,35.7,35.7,50,0
0.58779,1,35.8,35.8,50,0
0.58634,1,35.9,35.9,50,0
0.58489,1,36,36,50,0
0.58228,1,36.1,36.1,50,0
0.57967,1,36.2,36.2,50,0
0.57707,1,36.3,36.3,50,0
0.57446,1,36.4,36.4,50,0
0.57185,1,36.5,36.5,50,0
0.56924,1,36.6,36.6,50,0
0.56664,1,36.7,36.7,50,0
0.56403,1,36.8,36.8,50,0
0.56142,1,36.9,36.9,50,0
0.55881,1,37,37,50,0
0.55512,1,37.1,37.1,50,0
0.55142,1,37.2,37.2,50,0
0.54773,1,37.3,37.3,50,0
0.54403,1,37.4,37.4,50,0
0.54034,1,37.5,37.5,50,0
0.53664,1,37.6,37.6,50,0
0.53295,1,37.7,37.7,50,0
0.52925,1,37.8,37.8,50,0
0.52556,1,37.9,37.9,50,0
0.52186,1,38,38,50,0
0.51766,1,38.1,38.1,50,0
0.51346,1,38.2,38.2,50,0
0.50925,1,38.3,38.3,50,0
0.50505,1,38.4,38.4,50,0
0.50085,1,38.5,38.5,50,0
0.49665,1,38.6,38.6,50,0
0.49244,1,38.7,38.7,50,0
0.48824,1,38.8,38.8,50,0
0.48404,1,38.9,38.9,50,0
0.47983,1,39,39,50,0
0.476,1,39.1,39.1,50,0
0.47217,1,39.2,39.2,50,0
0.46834,1,39.3,39.3,50,0
0.46451,1,39.4,39.4,50,0
0.46068,1,39.5,39.5,50,0
0.45684,1,39.6,39.6,50,0
0.45301,1,39.7,39.7,50,0
0.44918,1,39.8,39.8,50,0
0.44535,1,39.9,39.9,50,0
0.44152,1,40,40,50,0
0.4387,1,40.1,40.1,50,0
0.43589,1,40.2,40.2,50,0
0.43307,1,40.3,40.3,50,0
0.43026,1,40.4,40.4,50,0
0.42744,1,40.5,40.5,50,0
0.42463,1,40.6,40.6,50,0
0.42181,1,40.7,40.7,50,0
0.419,1,40.8,40.8,50,0
0.41618,1,40.9,40.9,50,0
0.41337,1,41,41,50,0
0.41171,1,41.1,41.1,50,0
0.41004,1,41.2,41.2,50,0
0.40838,1,41.3,41.3,50,0
0.40672,1,41.4,41.4,50,0
0.40506,1,41.5,41.5,50,0
0.4034,1,41.6,41.6,50,0
0.40174,1,41.7,41.7,50,0
0.40008,1,41.8,41.8,50,0
0.39841,1,41.9,41.9,50,0
0.39675,1,42,42,50,0
0.39603,1,42.1,42.1,50,0
0.39531,1,42.2,42.2,50,0
0.39459,1,42.3,42.3,50,0
0.39387,1,42.4,42.4,50,0
0.39315,1,42.5,42.5,50,0
0.39243,1,42.6,42.6,50,0
0.39171,1,42.7,42.7,50,0
0.39099,1,42.8,42.8,50,0
0.39026,1,42.9,42.9,50,0
0.38954,1,43,43,50,0
0.38946,1,43.1,43.1,50,0
0.38937,1,43.2,43.2,50,0
0.38928,1,43.3,43.3,50,0
0.3892,1,43.4,43.4,50,0
0.38911,1,43.5,43.5,50,0
0.38902,1,43.6,43.6,50,0
0.38894,1,43.7,43.7,50,0
0.38885,1,43.8,43.8,50,0
0.38877,1,43.9,43.9,50,0
0.38868,1,44,44,50,0
0.38896,1,44.1,44.1,50,0
0.38924,1,44.2,44.2,50,0
0.38952,1,44.3,44.3,50,0
0.3898,1,44.4,44.4,50,0
0.39008,1,44.5,44.5,50,0
0.39036,1,44.6,44.6,50,0
0.39064,1,44.7,44.7,50,0
0.39093,1,44.8,44.8,50,0
0.39121,1,44.9,44.9,50,0
0.39149,1,45,45,50,0
0.39193,1,45.1,45.1,50,0
0.39237,1,45.2,45.2,50,0
0.39282,1,45.3,45.3,50,0
0.39326,1,45.4,45.4,50,0
0.3937,1,45.5,45.5,50,0
0.39415,1,45.6,45.6,50,0
0.39459,1,45.7,45.7,50,0
0.39503,1,45.8,45.8,50,0
0.39548,1,45.9,45.9,50,0
0.39592,1,46,46,50,0
0.39637,1,46.1,46.1,50,0
0.39682,1,46.2,46.2,50,0
0.39728,1,46.3,46.3,50,0
0.39773,1,46.4,46.4,50,0
0.39818,1,46.5,46.5,50,0
0.39863,1,46.6,46.6,50,0
0.39909,1,46.7,46.7,50,0
0.39954,1,46.8,46.8,50,0
0.39999,1,46.9,46.9,50,0
0.40044,1,47,47,50,0
0.40079,1,47.1,47.1,50,0
0.40115,1,47.2,47.2,50,0
0.4015,1,47.3,47.3,50,0
0.40185,1,47.4,47.4,50,0
0.4022,1,47.5,47.5,50,0
0.40255,1,47.6,47.6,50,0
0.4029,1,47.7,47.7,50,0
0.40326,1,47.8,47.8,50,0
0.40361,1,47.9,47.9,50,0
0.40396,1,48,48,50,0
0.40415,1,48.1,48.1,50,0
0.40433,1,48.2,48.2,50,0
0.40452,1,48.3,48.3,50,0
0.40471,1,48.4,48.4,50,0
0.40489,1,48.5,48.5,50,0
0.40508,1,48.6,48.6,50,0
0.40527,1,48.7,48.7,50,0
0.40545,1,48.8,48.8,50,0
0.40564,1,48.9,48.9,50,0
0.40583,1,49,49,50,0
0.40584,1,49.1,49.1,50,0
0.40584,1,49.2,49.2,50,0
0.40585,1,49.3,49.3,50,0
0.40586,1,49.4,49.4,50,0
0.40587,1,49.5,49.5,50,0
0.40588,1,49.6,49.6,50,0
0.40589,1,49.7,49.7,50,0
0.4059,1,49.8,49.8,50,0
0.4059,1,49.9,49.9,50,0
0.40591,1,50,50,50,0
0.40578,1,50.1,50.1,50,0
0.40565,1,50.2,50.2,50,0
0.40553,1,50.3,50.3,50,0
0.4054,1,50.4,50.4,50,0
0.40527,1,50.5,50.5,50,0
0.40514,1,50.6,50.6,50,0
0.40501,1,50.7,50.7,50,0
0.40488,1,50.8,50.8,50,0
0.40475,1,50.9,50.9,50,0
0.40462,1,51,51,50,0
0.40446,1,51.1,51.1,50,0
0.4043,1,51.2,51.2,50,0
0.40414,1,51.3,51.3,50,0
0.40399,1,51.4,51.4,50,0
0.40383,1,51.5,51.5,50,0
0.40367,1,51.6,51.6,50,0
0.40351,1,51.7,51.7,50,0
0.40335,1,51.8,51.8,50,0
0.40319,1,51.9,51.9,50,0
0.40304,1,52,52,50,0
0.403,1,52.1,52.1,50,0
0.40297,1,52.2,52.2,50,0
0.40294,1,52.3,52.3,50,0
0.40291,1,52.4,52.4,50,0
0.40288,1,52.5,52.5,50,0
0.40284,1,52.6,52.6,50,0
0.40281,1,52.7,52.7,50,0
0.40278,1,52.8,52.8,50,0
0.40275,1,52.9,52.9,50,0
0.40272,1,53,53,50,0
0.40301,1,53.1,53.1,50,0
0.4033,1,53.2,53.2,50,0
0.40359,1,53.3,53.3,50,0
0.40388,1,53.4,53.4,50,0
0.40418,1,53.5,53.5,50,0
0.40447,1,53.6,53.6,50,0
0.40476,1,53.7,53.7,50,0
0.40505,1,53.8,53.8,50,0
0.40534,1,53.9,53.9,50,0
0.40564,1,54,54,50,0
0.40648,1,54.1,54.1,50,0
0.40733,1,54.2,54.2,50,0
0.40817,1,54.3,54.3,50,0
0.40902,1,54.4,54.4,50,0
0.40986,1,54.5,54.5,50,0
0.41071,1,54.6,54.6,50,0
0.41156,1,54.7,54.7,50,0
0.4124,1,54.8,54.8,50,0
0.41325,1,54.9,54.9,50,0
0.41409,1,55,55,50,0
0.41571,1,55.1,55.1,50,0
0.41733,1,55.2,55.2,50,0
0.41895,1,55.3,55.3,50,0
0.42056,1,55.4,55.4,50,0
0.42218,1,55.5,55.5,50,0
0.4238,1,55.6,55.6,50,0
0.42542,1,55.7,55.7,50,0
0.42703,1,55.8,55.8,50,0
0.42865,1,55.9,55.9,50,0
0.43027,1,56,56,50,0
0.43276,1,56.1,56.1,50,0
0.43525,1,56.2,56.2,50,0
0.43774,1,56.3,56.3,50,0
0.44023,1,56.4,56.4,50,0
0.44271,1,56.5,56.5,50,0
0.4452,1,56.6,56.6,50,0
0.44769,1,56.7,56.7,50,0
0.45018,1,56.8,56.8,50,0
0.45267,1,56.9,56.9,50,0
0.45516,1,57,57,50,0
0.45835,1,57.1,57.1,50,0
0.46154,1,57.2,57.2,50,0
0.46474,1,57.3,57.3,50,0
0.46793,1,57.4,57.4,50,0
0.47112,1,57.5,57.5,50,0
0.47432,1,57.6,57.6,50,0
0.47751,1,57.7,57.7,50,0
0.4807,1,57.8,57.8,50,0
0.4839,1,57.9,57.9,50,0
0.48709,1,58,58,50,0
0.49051,1,58.1,58.1,50,0
0.49394,1,58.2,58.2,50,0
0.49736,1,58.3,58.3,50,0
0.50078,1,58.4,58.4,50,0
0.5042,1,58.5,58.5,50,0
0.50763,1,58.6,58.6,50,0
0.51105,1,58.7,58.7,50,0
0.51447,1,58.8,58.8,50,0
0.5179,1,58.9,58.9,50,0
0.52132,1,59,59,50,0
0.52439,1,59.1,59.1,50,0
0.52746,1,59.2,59.2,50,0
0.53053,1,59.3,59.3,50,0
0.5336,1,59.4,59.4,50,0
0.53667,1,59.5,59.5,50,0
0.53974,1,59.6,59.6,50,0
0.54281,1,59.7,59.7,50,0
0.54588,1,59.8,59.8,50,0
0.54895,1,59.9,59.9,50,0
0.55202,1,60,60,50,0
0.55435,1,60.1,60.1,50,0
0.55667,1,60.2,60.2,50,0
0.559,1,60.3,60.3,50,0
0.56133,1,60.4,60.4,50,0
0.56365,1,60.5,60.5,50,0
0.56598,1,60.6,60.6,50,0
0.5683,1,60.7,60.7,50,0
0.57063,1,60.8,60.8,50,0
0.57295,1,60.9,60.9,50,0
0.57528,1,61,61,50,0
0.57678,1,61.1,61.1,50,0
0.57828,1,61.2,61.2,50,0
0.57978,1,61.3,61.3,50,0
0.58128,1,61.4,61.4,50,0
0.58278,1,61.5,61.5,50,0
0.58428,1,61.6,61.6,50,0
0.58578,1,61.7,61.7,50,0
0.58728,1,61.8,61.8,50,0
0.58877,1,61.9,61.9,50,0
0.59027,1,62,62,50,0
0.59107,1,62.1,62.1,50,0
0.59186,1,62.2,62.2,50,0
0.59266,1,62.3,62.3,50,0
0.59345,1,62.4,62.4,50,0
0.59424,1,62.5,62.5,50,0
0.59504,1,62.6,62.6,50,0
0.59583,1,62.7,62.7,50,0
0.59663,1,62.8,62.8,50,0
0.59742,1,62.9,62.9,50,0
0.59821,1,63,63,50,0
0.59847,1,63.1,63.1,50,0
0.59872,1,63.2,63.2,50,0
0.59897,1,63.3,63.3,50,0
0.59922,1,63.4,63.4,50,0
0.59947,1,63.5,63.5,50,0
0.59972,1,63.6,63.6,50,0
0.59997,1,63.7,63.7,50,0
0.60023,1,63.8,63.8,50,0
0.60048,1,63.9,63.9,50,0
0.60073,1,64,64,50,0
0.60054,1,64.1,64.1,50,0
0.60035,1,64.2,64.2,50,0
0.60016,1,64.3,64.3,50,0
0.59997,1,64.4,64.4,50,0
0.59979,1,64.5,64.5,50,0
0.5996,1,64.6,64.6,50,0
0.59941,1,64.7,64.7,50,0
0.59922,1,64.8,64.8,50,0
0.59903,1,64.9,64.9,50,0
0.59884,1,65,65,50,0
0.59823,1,65.1,65.1,50,0
0.59761,1,65.2,65.2,50,0
0.59699,1,65.3,65.3,50,0
0.59637,1,65.4,65.4,50,0
0.59575,1,65.5,65.5,50,0
0.59514,1,65.6,65.6,50,0
0.59452,1,65.7,65.7,50,0
0.5939,1,65.8,65.8,50,0
0.59328,1,65.9,65.9,50,0
0.59266,1,66,66,50,0
0.59155,1,66.1,66.1,50,0
0.59043,1,66.2,66.2,50,0
0.58932,1,66.3,66.3,50,0
0.5882,1,66.4,66.4,50,0
0.58708,1,66.5,66.5,50,0
0.58597,1,66.6,66.6,50,0
0.58485,1,66.7,66.7,50,0
0.58374,1,66.8,66.8,50,0
0.58262,1,66.9,66.9,50,0
0.58151,1,67,67,50,0
0.5798,1,67.1,67.1,50,0
0.5781,1,67.2,67.2,50,0
0.5764,1,67.3,67.3,50,0
0.5747,1,67.4,67.4,50,0
0.573,1,67.5,67.5,50,0
0.5713,1,67.6,67.6,50,0
0.56959,1,67.7,67.7,50,0
0.56789,1,67.8,67.8,50,0
0.56619,1,67.9,67.9,50,0
0.56449,1,68,68,50,0
0.56219,1,68.1,68.1,50,0
0.55989,1,68.2,68.2,50,0
0.55759,1,68.3,68.3,50,0
0.5553,1,68.4,68.4,50,0
0.553,1,68.5,68.5,50,0
0.5507,1,68.6,68.6,50,0
0.5484,1,68.7,68.7,50,0
0.5461,1,68.8,68.8,50,0
0.5438,1,68.9,68.9,50,0
0.5415,1,69,69,50,0
0.53877,1,69.1,69.1,50,0
0.53603,1,69.2,69.2,50,0
0.53329,1,69.3,69.3,50,0
0.53055,1,69.4,69.4,50,0
0.52781,1,69.5,69.5,50,0
0.52508,1,69.6,69.6,50,0
0.52234,1,69.7,69.7,50,0
0.5196,1,69.8,69.8,50,0
0.51686,1,69.9,69.9,50,0
0.51412,1,70,70,50,0
0.51128,1,70.1,70.1,50,0
0.50843,1,70.2,70.2,50,0
0.50558,1,70.3,70.3,50,0
0.50274,1,70.4,70.4,50,0
0.49989,1,70.5,70.5,50,0
0.49704,1,70.6,70.6,50,0
0.4942,1,70.7,70.7,50,0
0.49135,1,70.8,70.8,50,0
0.4885,1,70.9,70.9,50,0
0.48566,1,71,71,50,0
0.48307,1,71.1,71.1,50,0
0.48049,1,71.2,71.2,50,0
0.47791,1,71.3,71.3,50,0
0.47533,1,71.4,71.4,50,0
0.47274,1,71.5,71.5,50,0
0.47016,1,71.6,71.6,50,0
0.46758,1,71.7,71.7,50,0
0.465,1,71.8,71.8,50,0
0.46241,1,71.9,71.9,50,0
0.45983,1,72,72,50,0
0.45776,1,72.1,72.1,50,0
0.45569,1,72.2,72.2,50,0
0.45362,1,72.3,72.3,50,0
0.45155,1,72.4,72.4,50,0
0.44948,1,72.5,72.5,50,0
0.44741,1,72.6,72.6,50,0
0.44534,1,72.7,72.7,50,0
0.44327,1,72.8,72.8,50,0
0.4412,1,72.9,72.9,50,0
0.43913,1,73,73,50,0
0.43763,1,73.1,73.1,50,0
0.43613,1,73.2,73.2,50,0
0.43462,1,73.3,73.3,50,0
0.43312,1,73.4,73.4,50,0
0.43162,1,73.5,73.5,50,0
0.43012,1,73.6,73.6,50,0
0.42861,1,73.7,73.7,50,0
0.42711,1,73.8,73.8,50,0
0.42561,1,73.9,73.9,50,0
0.4241,1,74,74,50,0
0.42308,1,74.1,74.1,50,0
0.42205,1,74.2,74.2,50,0
0.42103,1,74.3,74.3,50,0
0.42,1,74.4,74.4,50,0
0.41898,1,74.5,74.5,50,0
0.41795,1,74.6,74.6,50,0
0.41693,1,74.7,74.7,50,0
0.4159,1,74.8,74.8,50,0
