"c","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.53109,1,8.4,8.4,50,0
0.5247,1,8.5,8.5,50,0
0.51832,1,8.6,8.6,50,0
0.51193,1,8.7,8.7,50,0
0.50555,1,8.8,8.8,50,0
0.49917,1,8.9,8.9,50,0
0.49278,1,9,9,50,0
0.48671,1,9.1,9.1,50,0
0.48063,1,9.2,9.2,50,0
0.47456,1,9.3,9.3,50,0
0.46848,1,9.4,9.4,50,0
0.4624,1,9.5,9.5,50,0
0.45633,1,9.6,9.6,50,0
0.45025,1,9.7,9.7,50,0
0.44418,1,9.8,9.8,50,0
0.4381,1,9.9,9.9,50,0
0.43203,1,10,10,50,0
0.42741,1,10.1,10.1,50,0
0.4228,1,10.2,10.2,50,0
0.41819,1,10.3,10.3,50,0
0.41358,1,10.4,10.4,50,0
0.40897,1,10.5,10.5,50,0
0.40436,1,10.6,10.6,50,0
0.39975,1,10.7,10.7,50,0
0.39514,1,10.8,10.8,50,0
0.39053,1,10.9,10.9,50,0
0.38592,1,11,11,50,0
0.38297,1,11.1,11.1,50,0
0.38002,1,11.2,11.2,50,0
0.37708,1,11.3,11.3,50,0
0.37413,1,11.4,11.4,50,0
0.37118,1,11.5,11.5,50,0
0.36824,1,11.6,11.6,50,0
0.36529,1,11.7,11.7,50,0
0.36234,1,11.8,11.8,50,0
0.35939,1,11.9,11.9,50,0
0.35645,1,12,12,50,0
0.35479,1,12.1,12.1,50,0
0.35314,1,12.2,12.2,50,0
0.35148,1,12.3,12.3,50,0
0.34982,1,12.4,12.4,50,0
0.34817,1,12.5,12.5,50,0
0.34651,1,12.6,12.6,50,0
0.34486,1,12.7,12.7,50,0
0.3432,1,12.8,12.8,50,0
0.34155,1,12.9,12.9,50,0
0.33989,1,13,13,50,0
0.33911,1,13.1,13.1,50,0
0.33833,1,13.2,13.2,50,0
0.33756,1,13.3,13.3,50,0
0.33678,1,13.4,13.4,50,0
0.336,1,13.5,13.5,50,0
0.33522,1,13.6,13.6,50,0
0.33445,1,13.7,13.7,50,0
0.33367,1,13.8,13.8,50,0
0.33289,1,13.9,13.9,50,0
0.33211,1,14,14,50,0
0.33197,1,14.1,14.1,50,0
0.33182,1,14.2,14.2,50,0
0.33168,1,14.3,14.3,50,0
0.33153,1,14.4,14.4,50,0
0.33139,1,14.5,14.5,50,0
0.33125,1,14.6,14.6,50,0
0.3311,1,14.7,14.7,50,0
0.33096,1,14.8,14.8,50,0
0.33081,1,14.9,14.9,50,0
0.33067,1,15,15,50,0
0.3311,1,15.1,15.1,50,0
0.33154,1,15.2,15.2,50,0
0.33197,1,15.3,15.3,50,0
0.33241,1,15.4,15.4,50,0
0.33284,1,15.5,15.5,50,0
0.33328,1,15.6,15.6,50,0
0.33371,1,15.7,15.7,50,0
0.33415,1,15.8,15.8,50,0
0.33458,1,15.9,15.9,50,0
0.33502,1,16,16,50,0
0.33616,1,16.1,16.1,50,0
0.3373,1,16.2,16.2,50,0
0.33844,1,16.3,16.3,50,0
0.33958,1,16.4,16.4,50,0
0.34072,1,16.5,16.5,50,0
0.34186,1,16.6,16.6,50,0
0.343,1,16.7,16.7,50,0
0.34414,1,16.8,16.8,50,0
0.34528,1,16.9,16.9,50,0
0.34642,1,17,17,50,0
0.34857,1,17.1,17.1,50,0
0.35071,1,17.2,17.2,50,0
0.35286,1,17.3,17.3,50,0
0.35501,1,17.4,17.4,50,0
0.35715,1,17.5,17.5,50,0
0.3593,1,17.6,17.6,50,0
0.36144,1,17.7,17.7,50,0
0.36359,1,17.8,17.8,50,0
0.36574,1,17.9,17.9,50,0
0.36788,1,18,18,50,0
0.37143,1,18.1,18.1,50,0
0.37498,1,18.2,18.2,50,0
0.37853,1,18.3,18.3,50,0
0.38208,1,18.4,18.4,50,0
0.38563,1,18.5,18.5,50,0
0.38918,1,18.6,18.6,50,0
0.39273,1,18.7,18.7,50,0
0.39628,1,18.8,18.8,50,0
0.39983,1,18.9,18.9,50,0
0.40338,1,19,19,50,0
0.40853,1,19.1,19.1,50,0
0.41368,1,19.2,19.2,50,0
0.41883,1,19.3,19.3,50,0
0.42398,1,19.4,19.4,50,0
0.42914,1,19.5,19.5,50,0
0.43429,1,19.6,19.6,50,0
0.43944,1,19.7,19.7,50,0
0.44459,1,19.8,19.8,50,0
0.44974,1,19.9,19.9,50,0
0.4549,1,20,20,50,0
0.46115,1,20.1,20.1,50,0
0.4674,1,20.2,20.2,50,0
0.47366,1,20.3,20.3,50,0
0.47991,1,20.4,20.4,50,0
0.48617,1,20.5,20.5,50,0
0.49242,1,20.6,20.6,50,0
0.49867,1,20.7,20.7,50,0
0.50493,1,20.8,20.8,50,0
0.51118,1,20.9,20.9,50,0
0.51743,1,21,21,50,0
0.52352,1,21.1,21.1,50,0
0.5296,1,21.2,21.2,50,0
0.53569,1,21.3,21.3,50,0
0.54177,1,21.4,21.4,50,0
0.54786,1,21.5,21.5,50,0
0.55394,1,21.6,21.6,50,0
0.56003,1,21.7,21.7,50,0
0.56611,1,21.8,21.8,50,0
0.5722,1,21.9,21.9,50,0
0.57828,1,22,22,50,0
0.58301,1,22.1,22.1,50,0
0.58774,1,22.2,22.2,50,0
0.59246,1,22.3,22.3,50,0
0.59719,1,22.4,22.4,50,0
0.60192,1,22.5,22.5,50,0
0.60665,1,22.6,22.6,50,0
0.61137,1,22.7,22.7,50,0
0.6161,1,22.8,22.8,50,0
0.62083,1,22.9,22.9,50,0
0.62556,1,23,23,50,0
0.6286,1,23.1,23.1,50,0
0.63164,1,23.2,23.2,50,0
0.63469,1,23.3,23.3,50,0
0.63773,1,23.4,23.4,50,0
0.64077,1,23.5,23.5,50,0
0.64382,1,23.6,23.6,50,0
0.64686,1,23.7,23.7,50,0
0.6499,1,23.8,23.8,50,0
0.65294,1,23.9,23.9,50,0
0.65599,1,24,24,50,0
0.6577,1,24.1,24.1,50,0
0.65942,1,24.2,24.2,50,0
0.66113,1,24.3,24.3,50,0
0.66285,1,24.4,24.4,50,0
0.66456,1,24.5,24.5,50,0
0.66628,1,24.6,24.6,50,0
0.66799,1,24.7,24.7,50,0
0.66971,1,24.8,24.8,50,0
0.67143,1,24.9,24.9,50,0
0.67314,1,25,25,50,0
0.67403,1,25.1,25.1,50,0
0.67493,1,25.2,25.2,50,0
0.67582,1,25.3,25.3,50,0
0.67671,1,25.4,25.4,50,0
0.6776,1,25.5,25.5,50,0
0.6785,1,25.6,25.6,50,0
0.67939,1,25.7,25.7,50,0
0.68028,1,25.8,25.8,50,0
0.68117,1,25.9,25.9,50,0
0.68207,1,26,26,50,0
0.68252,1,26.1,26.1,50,0
0.68297,1,26.2,26.2,50,0
0.68342,1,26.3,26.3,50,0
0.68387,1,26.4,26.4,50,0
0.68432,1,26.5,26.5,50,0
0.68477,1,26.6,26.6,50,0
0.68522,1,26.7,26.7,50,0
0.68567,1,26.8,26.8,50,0
0.68612,1,26.9,26.9,50,0
0.68657,1,27,27,50,0
0.6868,1,27.1,27.1,50,0
0.68703,1,27.2,27.2,50,0
0.68726,1,27.3,27.3,50,0
0.6875,1,27.4,27.4,50,0
0.68773,1,27.5,27.5,50,0
0.68796,1,27.6,27.6,50,0
0.68819,1,27.7,27.7,50,0
0.68843,1,27.8,27.8,50,0
0.68866,1,27.9,27.9,50,0
0.68889,1,28,28,50,0
0.68902,1,28.1,28.1,50,0
0.68915,1,28.2,28.2,50,0
0.68928,1,28.3,28.3,50,0
0.68941,1,28.4,28.4,50,0
0.68954,1,28.5,28.5,50,0
0.68967,1,28.6,28.6,50,0
0.6898,1,28.7,28.7,50,0
0.68993,1,28.8,28.8,50,0
0.69006,1,28.9,28.9,50,0
0.69019,1,29,29,50,0
0.69027,1,29.1,29.1,50,0
0.69035,1,29.2,29.2,50,0
0.69043,1,29.3,29.3,50,0
0.69051,1,29.4,29.4,50,0
0.69058,1,29.5,29.5,50,0
0.69066,1,29.6,29.6,50,0
0.69074,1,29.7,29.7,50,0
0.69082,1,29.8,29.8,50,0
0.6909,1,29.9,29.9,50,0
0.69097,1,30,30,50,0
0.69101,1,30.1,30.1,50,0
0.69104,1,30.2,30.2,50,0
0.69107,1,30.3,30.3,50,0
0.6911,1,30.4,30.4,50,0
0.69113,1,30.5,30.5,50,0
0.69116,1,30.6,30.6,50,0
0.69119,1,30.7,30.7,50,0
0.69122,1,30.8,30.8,50,0
0.69125,1,30.9,30.9,50,0
0.69128,1,31,31,50,0
0.69123,1,31.1,31.1,50,0
0.69117,1,31.2,31.2,50,0
0.69112,1,31.3,31.3,50,0
0.69106,1,31.4,31.4,50,0
0.691,1,31.5,31.5,50,0
0.69095,1,31.6,31.6,50,0
0.69089,1,31.7,31.7,50,0
0.69084,1,31.8,31.8,50,0
0.69078,1,31.9,31.9,50,0
0.69073,1,32,32,50,0
0.69048,1,32.1,32.1,50,0
0.69022,1,32.2,32.2,50,0
0.68997,1,32.3,32.3,50,0
0.68972,1,32.4,32.4,50,0
0.68947,1,32.5,32.5,50,0
0.68922,1,32.6,32.6,50,0
0.68897,1,32.7,32.7,50,0
0.68871,1,32.8,32.8,50,0
0.68846,1,32.9,32.9,50,0
0.68821,1,33,33,50,0
0.68751,1,33.1,33.1,50,0
0.68682,1,33.2,33.2,50,0
0.68612,1,33.3,33.3,50,0
0.68543,1,33.4,33.4,50,0
0.68473,1,33.5,33.5,50,0
0.68403,1,33.6,33.6,50,0
0.68334,1,33.7,33.7,50,0
0.68264,1,33.8,33.8,50,0
0.68195,1,33.9,33.9,50,0
0.68125,1,34,34,50,0
0.67961,1,34.1,34.1,50,0
0.67797,1,34.2,34.2,50,0
0.67634,1,34.3,34.3,50,0
0.6747,1,34.4,34.4,50,0
0.67306,1,34.5,34.5,50,0
0.67142,1,34.6,34.6,50,0
0.66978,1,34.7,34.7,50,0
0.66814,1,34.8,34.8,50,0
0.6665,1,34.9,34.9,50,0
0.66486,1,35,35,50,0
0.66147,1,35.1,35.1,50,0
0.65808,1,35.2,35.2,50,0
0.65469,1,35.3,35.3,50,0
0.6513,1,35.4,35.4,50,0
0.64791,1,35.5,35.5,50,0
0.64452,1,35.6,35.6,50,0
0.64113,1,35.7,35.7,50,0
0.63774,1,35.8,35.8,50,0
0.63435,1,35.9,35.9,50,0
0.63096,1,36,36,50,0
0.62509,1,36.1,36.1,50,0
0.61922,1,36.2,36.2,50,0
0.61335,1,36.3,36.3,50,0
0.60748,1,36.4,36.4,50,0
0.60161,1,36.5,36.5,50,0
0.59574,1,36.6,36.6,50,0
0.58987,1,36.7,36.7,50,0
0.584,1,36.8,36.8,50,0
0.57813,1,36.9,36.9,50,0
0.57226,1,37,37,50,0
0.56443,1,37.1,37.1,50,0
0.5566,1,37.2,37.2,50,0
0.54878,1,37.3,37.3,50,0
0.54095,1,37.4,37.4,50,0
0.53312,1,37.5,37.5,50,0
0.52529,1,37.6,37.6,50,0
0.51746,1,37.7,37.7,50,0
0.50963,1,37.8,37.8,50,0
0.5018,1,37.9,37.9,50,0
0.49397,1,38,38,50,0
0.48642,1,38.1,38.1,50,0
0.47886,1,38.2,38.2,50,0
0.47131,1,38.3,38.3,50,0
0.46375,1,38.4,38.4,50,0
0.45619,1,38.5,38.5,50,0
0.44864,1,38.6,38.6,50,0
0.44108,1,38.7,38.7,50,0
0.43352,1,38.8,38.8,50,0
0.42597,1,38.9,38.9,50,0
0.41841,1,39,39,50,0
0.41309,1,39.1,39.1,50,0
0.40777,1,39.2,39.2,50,0
0.40245,1,39.3,39.3,50,0
0.39713,1,39.4,39.4,50,0
0.39181,1,39.5,39.5,50,0
0.38649,1,39.6,39.6,50,0
0.38117,1,39.7,39.7,50,0
0.37585,1,39.8,39.8,50,0
0.37053,1,39.9,39.9,50,0
0.36521,1,40,40,50,0
0.36227,1,40.1,40.1,50,0
0.35934,1,40.2,40.2,50,0
0.3564,1,40.3,40.3,50,0
0.35347,1,40.4,40.4,50,0
0.35053,1,40.5,40.5,50,0
0.3476,1,40.6,40.6,50,0
0.34466,1,40.7,40.7,50,0
0.34173,1,40.8,40.8,50,0
0.33879,1,40.9,40.9,50,0
0.33586,1,41,41,50,0
0.33448,1,41.1,41.1,50,0
0.33311,1,41.2,41.2,50,0
0.33173,1,41.3,41.3,50,0
0.33035,1,41.4,41.4,50,0
0.32898,1,41.5,41.5,50,0
0.3276,1,41.6,41.6,50,0
0.32622,1,41.7,41.7,50,0
0.32485,1,41.8,41.8,50,0
0.32347,1,41.9,41.9,50,0
0.3221,1,42,42,50,0
0.32152,1,42.1,42.1,50,0
0.32094,1,42.2,42.2,50,0
0.32037,1,42.3,42.3,50,0
0.31979,1,42.4,42.4,50,0
0.31921,1,42.5,42.5,50,0
0.31864,1,42.6,42.6,50,0
0.31806,1,42.7,42.7,50,0
0.31749,1,42.8,42.8,50,0
0.31691,1,42.9,42.9,50,0
0.31633,1,43,43,50,0
0.31612,1,43.1,43.1,50,0
0.31591,1,43.2,43.2,50,0
0.31569,1,43.3,43.3,50,0
0.31548,1,43.4,43.4,50,0
0.31526,1,43.5,43.5,50,0
0.31505,1,43.6,43.6,50,0
0.31483,1,43.7,43.7,50,0
0.31462,1,43.8,43.8,50,0
0.31441,1,43.9,43.9,50,0
0.31419,1,44,44,50,0
0.31413,1,44.1,44.1,50,0
0.31406,1,44.2,44.2,50,0
0.314,1,44.3,44.3,50,0
0.31393,1,44.4,44.4,50,0
0.31387,1,44.5,44.5,50,0
0.31381,1,44.6,44.6,50,0
0.31374,1,44.7,44.7,50,0
0.31368,1,44.8,44.8,50,0
0.31361,1,44.9,44.9,50,0
0.31355,1,45,45,50,0
0.31354,1,45.1,45.1,50,0
0.31353,1,45.2,45.2,50,0
0.31352,1,45.3,45.3,50,0
0.31351,1,45.4,45.4,50,0
0.3135,1,45.5,45.5,50,0
0.31349,1,45.6,45.6,50,0
0.31348,1,45.7,45.7,50,0
0.31347,1,45.8,45.8,50,0
0.31346,1,45.9,45.9,50,0
0.31345,1,46,46,50,0
0.31346,1,46.1,46.1,50,0
0.31347,1,46.2,46.2,50,0
0.31347,1,46.3,46.3,50,0
0.31348,1,46.4,46.4,50,0
0.31348,1,46.5,46.5,50,0
0.31349,1,46.6,46.6,50,0
0.31349,1,46.7,46.7,50,0
0.3135,1,46.8,46.8,50,0
0.3135,1,46.9,46.9,50,0
0.31351,1,47,47,50,0
0.31351,1,47.1,47.1,50,0
0.31352,1,47.2,47.2,50,0
0.31353,1,47.3,47.3,50,0
0.31353,1,47.4,47.4,50,0
0.31354,1,47.5,47.5,50,0
0.31355,1,47.6,47.6,50,0
0.31355,1,47.7,47.7,50,0
0.31356,1,47.8,47.8,50,0
0.31356,1,47.9,47.9,50,0
0.31357,1,48,48,50,0
0.31358,1,48.1,48.1,50,0
0.31359,1,48.2,48.2,50,0
0.3136,1,48.3,48.3,50,0
0.31361,1,48.4,48.4,50,0
0.31362,1,48.5,48.5,50,0
0.31363,1,48.6,48.6,50,0
0.31364,1,48.7,48.7,50,0
0.31365,1,48.8,48.8,50,0
0.31366,1,48.9,48.9,50,0
0.31367,1,49,49,50,0
0.31369,1,49.1,49.1,50,0
0.31372,1,49.2,49.2,50,0
0.31375,1,49.3,49.3,50,0
0.31377,1,49.4,49.4,50,0
0.3138,1,49.5,49.5,50,0
0.31383,1,49.6,49.6,50,0
0.31385,1,49.7,49.7,50,0
0.31388,1,49.8,49.8,50,0
0.31391,1,49.9,49.9,50,0
0.31393,1,50,50,50,0
0.31403,1,50.1,50.1,50,0
0.31412,1,50.2,50.2,50,0
0.31422,1,50.3,50.3,50,0
0.31431,1,50.4,50.4,50,0
0.3144,1,50.5,50.5,50,0
0.3145,1,50.6,50.6,50,0
0.31459,1,50.7,50.7,50,0
0.31469,1,50.8,50.8,50,0
0.31478,1,50.9,50.9,50,0
0.31487,1,51,51,50,0
0.31497,1,51.1,51.1,50,0
0.31506,1,51.2,51.2,50,0
0.31537,1,51.3,51.3,50,0
0.31574,1,51.4,51.4,50,0
0.3161,1,51.5,51.5,50,0
0.31647,1,51.6,51.6,50,0
0.31683,1,51.7,51.7,50,0
0.3172,1,51.8,51.8,50,0
0.31756,1,51.9,51.9,50,0
0.31792,1,52,52,50,0
0.31829,1,52.1,52.1,50,0
0.31865,1,52.2,52.2,50,0
0.31902,1,52.3,52.3,50,0
0.31938,1,52.4,52.4,50,0
0.32019,1,52.5,52.5,50,0
0.32128,1,52.6,52.6,50,0
0.32236,1,52.7,52.7,50,0
0.32345,1,52.8,52.8,50,0
0.32454,1,52.9,52.9,50,0
0.32563,1,53,53,50,0
0.32671,1,53.1,53.1,50,0
0.3278,1,53.2,53.2,50,0
0.32889,1,53.3,53.3,50,0
0.32998,1,53.4,53.4,50,0
0.33107,1,53.5,53.5,50,0
0.33215,1,53.6,53.6,50,0
0.33391,1,53.7,53.7,50,0
0.33663,1,53.8,53.8,50,0
0.33934,1,53.9,53.9,50,0
0.34205,1,54,54,50,0
0.34476,1,54.1,54.1,50,0
0.34747,1,54.2,54.2,50,0
0.35019,1,54.3,54.3,50,0
0.3529,1,54.4,54.4,50,0
0.35561,1,54.5,54.5,50,0
0.35832,1,54.6,54.6,50,0
0.36103,1,54.7,54.7,50,0
0.36374,1,54.8,54.8,50,0
0.36704,1,54.9,54.9,50,0
0.37241,1,55,55,50,0
0.37779,1,55.1,55.1,50,0
0.38316,1,55.2,55.2,50,0
0.38853,1,55.3,55.3,50,0
0.39391,1,55.4,55.4,50,0
0.39928,1,55.5,55.5,50,0
0.40465,1,55.6,55.6,50,0
0.41003,1,55.7,55.7,50,0
0.4154,1,55.8,55.8,50,0
0.42077,1,55.9,55.9,50,0
0.42615,1,56,56,50,0
0.43157,1,56.1,56.1,50,0
0.43909,1,56.2,56.2,50,0
0.44662,1,56.3,56.3,50,0
0.45414,1,56.4,56.4,50,0
0.46166,1,56.5,56.5,50,0
0.46918,1,56.6,56.6,50,0
0.4767,1,56.7,56.7,50,0
0.48422,1,56.8,56.8,50,0
0.49174,1,56.9,56.9,50,0
0.49926,1,57,57,50,0
0.50679,1,57.1,57.1,50,0
0.51431,1,57.2,57.2,50,0
0.52183,1,57.3,57.3,50,0
0.52876,1,57.4,57.4,50,0
0.53557,1,57.5,57.5,50,0
0.54238,1,57.6,57.6,50,0
0.54918,1,57.7,57.7,50,0
0.55599,1,57.8,57.8,50,0
0.5628,1,57.9,57.9,50,0
0.56961,1,58,58,50,0
0.57642,1,58.1,58.1,50,0
0.58323,1,58.2,58.2,50,0
0.59003,1,58.3,58.3,50,0
0.59684,1,58.4,58.4,50,0
0.60365,1,58.5,58.5,50,0
0.60876,1,58.6,58.6,50,0
0.61288,1,58.7,58.7,50,0
0.617,1,58.8,58.8,50,0
0.62112,1,58.9,58.9,50,0
0.62524,1,59,59,50,0
0.62937,1,59.1,59.1,50,0
0.63349,1,59.2,59.2,50,0
0.63761,1,59.3,59.3,50,0
0.64173,1,59.4,59.4,50,0
0.64585,1,59.5,59.5,50,0
0.64997,1,59.6,59.6,50,0
0.6541,1,59.7,59.7,50,0
0.65725,1,59.8,59.8,50,0
0.65913,1,59.9,59.9,50,0
0.66102,1,60,60,50,0
0.66291,1,60.1,60.1,50,0
0.66479,1,60.2,60.2,50,0
0.66668,1,60.3,60.3,50,0
0.66857,1,60.4,60.4,50,0
0.67046,1,60.5,60.5,50,0
0.67234,1,60.6,60.6,50,0
0.67423,1,60.7,60.7,50,0
0.67612,1,60.8,60.8,50,0
0.67801,1,60.9,60.9,50,0
0.67964,1,61,61,50,0
0.68036,1,61.1,61.1,50,0
0.68108,1,61.2,61.2,50,0
0.6818,1,61.3,61.3,50,0
0.68252,1,61.4,61.4,50,0
0.68324,1,61.5,61.5,50,0
0.68396,1,61.6,61.6,50,0
0.68468,1,61.7,61.7,50,0
0.6854,1,61.8,61.8,50,0
0.68612,1,61.9,61.9,50,0
0.68685,1,62,62,50,0
0.68757,1,62.1,62.1,50,0
0.68829,1,62.2,62.2,50,0
0.68852,1,62.3,62.3,50,0
0.68874,1,62.4,62.4,50,0
0.68895,1,62.5,62.5,50,0
0.68917,1,62.6,62.6,50,0
0.68938,1,62.7,62.7,50,0
0.68959,1,62.8,62.8,50,0
0.68981,1,62.9,62.9,50,0
0.69002,1,63,63,50,0
0.69024,1,63.1,63.1,50,0
0.69045,1,63.2,63.2,50,0
0.69066,1,63.3,63.3,50,0
0.69088,1,63.4,63.4,50,0
0.69095,1,63.5,63.5,50,0
0.69093,1,63.6,63.6,50,0
0.69091,1,63.7,63.7,50,0
0.69089,1,63.8,63.8,50,0
0.69086,1,63.9,63.9,50,0
0.69084,1,64,64,50,0
0.69082,1,64.1,64.1,50,0
0.6908,1,64.2,64.2,50,0
0.69078,1,64.3,64.3,50,0
0.69076,1,64.4,64.4,50,0
0.69074,1,64.5,64.5,50,0
0.69072,1,64.6,64.6,50,0
0.69066,1,64.7,64.7,50,0
0.69044,1,64.8,64.8,50,0
0.69022,1,64.9,64.9,50,0
0.69001,1,65,65,50,0
0.68979,1,65.1,65.1,50,0
0.68957,1,65.2,65.2,50,0
0.68935,1,65.3,65.3,50,0
0.68913,1,65.4,65.4,50,0
0.68891,1,65.5,65.5,50,0
0.68869,1,65.6,65.6,50,0
0.68847,1,65.7,65.7,50,0
0.68825,1,65.8,65.8,50,0
0.68802,1,65.9,65.9,50,0
0.68756,1,66,66,50,0
0.68697,1,66.1,66.1,50,0
0.68639,1,66.2,66.2,50,0
0.6858,1,66.3,66.3,50,0
0.68521,1,66.4,66.4,50,0
0.68461,1,66.5,66.5,50,0
0.68402,1,66.6,66.6,50,0
0.68343,1,66.7,66.7,50,0
0.68283,1,66.8,66.8,50,0
0.68223,1,66.9,66.9,50,0
0.68163,1,67,67,50,0
0.68103,1,67.1,67.1,50,0
0.68038,1,67.2,67.2,50,0
0.67895,1,67.3,67.3,50,0
0.67751,1,67.4,67.4,50,0
0.67606,1,67.5,67.5,50,0
0.67462,1,67.6,67.6,50,0
0.67316,1,67.7,67.7,50,0
0.6717,1,67.8,67.8,50,0
0.67024,1,67.9,67.9,50,0
0.66877,1,68,68,50,0
0.66729,1,68.1,68.1,50,0
0.66581,1,68.2,68.2,50,0
0.66432,1,68.3,68.3,50,0
0.66283,1,68.4,68.4,50,0
0.66079,1,68.5,68.5,50,0
0.65765,1,68.6,68.6,50,0
0.6545,1,68.7,68.7,50,0
0.65133,1,68.8,68.8,50,0
0.64815,1,68.9,68.9,50,0
0.64496,1,69,69,50,0
0.64175,1,69.1,69.1,50,0
0.63852,1,69.2,69.2,50,0
0.63528,1,69.3,69.3,50,0
0.63203,1,69.4,69.4,50,0
0.62876,1,69.5,69.5,50,0
0.62548,1,69.6,69.6,50,0
0.62218,1,69.7,69.7,50,0
0.6178,1,69.8,69.8,50,0
0.61233,1,69.9,69.9,50,0
0.60683,1,70,70,50,0
0.60132,1,70.1,70.1,50,0
0.59578,1,70.2,70.2,50,0
0.59022,1,70.3,70.3,50,0
0.58463,1,70.4,70.4,50,0
0.57903,1,70.5,70.5,50,0
0.5734,1,70.6,70.6,50,0
0.56775,1,70.7,70.7,50,0
0.56208,1,70.8,70.8,50,0
0.55639,1,70.9,70.9,50,0
0.55068,1,71,71,50,0
0.54441,1,71.1,71.1,50,0
0.5377,1,71.2,71.2,50,0
0.53097,1,71.3,71.3,50,0
0.52424,1,71.4,71.4,50,0
0.5175,1,71.5,71.5,50,0
0.51075,1,71.6,71.6,50,0
0.504,1,71.7,71.7,50,0
0.49724,1,71.8,71.8,50,0
0.49047,1,71.9,71.9,50,0
0.48369,1,72,72,50,0
0.47691,1,72.1,72.1,50,0
0.47012,1,72.2,72.2,50,0
0.46332,1,72.3,72.3,50,0
0.45704,1,72.4,72.4,50,0
0.45152,1,72.5,72.5,50,0
0.44603,1,72.6,72.6,50,0
0.44055,1,72.7,72.7,50,0
0.43509,1,72.8,72.8,50,0
0.42965,1,72.9,72.9,50,0
0.42423,1,73,73,50,0
0.41883,1,73.1,73.1,50,0
0.41345,1,73.2,73.2,50,0
0.40808,1,73.3,73.3,50,0
0.40274,1,73.4,73.4,50,0
0.39741,1,73.5,73.5,50,0
0.3921,1,73.6,73.6,50,0
0.38681,1,73.7,73.7,50,0
0.38347,1,73.8,73.8,50,0
0.38022,1,73.9,73.9,50,0
0.377,1,74,74,50,0
0.37381,1,74.1,74.1,50,0
0.37065,1,74.2,74.2,50,0
0.36751,1,74.3,74.3,50,0
0.36441,1,74.4,74.4,50,0
0.36133,1,74.5,74.5,50,0
0.35828,1,74.6,74.6,50,0
0.35526,1,74.7,74.7,50,0
0.35226,1,74.8,74.8,50,0
