"c","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.61747,1,7.8,7.8,50,0
0.61447,1,7.9,7.9,50,0
0.61147,1,8,8,50,0
0.60737,1,8.1,8.1,50,0
0.60328,1,8.2,8.2,50,0
0.59918,1,8.3,8.3,50,0
0.59508,1,8.4,8.4,50,0
0.59098,1,8.5,8.5,50,0
0.58688,1,8.6,8.6,50,0
0.58278,1,8.7,8.7,50,0
0.57868,1,8.8,8.8,50,0
0.57459,1,8.9,8.9,50,0
0.57049,1,9,9,50,0
0.56577,1,9.1,9.1,50,0
0.56106,1,9.2,9.2,50,0
0.55634,1,9.3,9.3,50,0
0.55163,1,9.4,9.4,50,0
0.54692,1,9.5,9.5,50,0
0.5422,1,9.6,9.6,50,0
0.53749,1,9.7,9.7,50,0
0.53277,1,9.8,9.8,50,0
0.52806,1,9.9,9.9,50,0
0.52334,1,10,10,50,0
0.51882,1,10.1,10.1,50,0
0.5143,1,10.2,10.2,50,0
0.50978,1,10.3,10.3,50,0
0.50525,1,10.4,10.4,50,0
0.50073,1,10.5,10.5,50,0
0.49621,1,10.6,10.6,50,0
0.49169,1,10.7,10.7,50,0
0.48716,1,10.8,10.8,50,0
0.48264,1,10.9,10.9,50,0
0.47812,1,11,11,50,0
0.47446,1,11.1,11.1,50,0
0.4708,1,11.2,11.2,50,0
0.46714,1,11.3,11.3,50,0
0.46348,1,11.4,11.4,50,0
0.45982,1,11.5,11.5,50,0
0.45617,1,11.6,11.6,50,0
0.45251,1,11.7,11.7,50,0
0.44885,1,11.8,11.8,50,0
0.44519,1,11.9,11.9,50,0
0.44153,1,12,12,50,0
0.439,1,12.1,12.1,50,0
0.43648,1,12.2,12.2,50,0
0.43395,1,12.3,12.3,50,0
0.43143,1,12.4,12.4,50,0
0.4289,1,12.5,12.5,50,0
0.42637,1,12.6,12.6,50,0
0.42385,1,12.7,12.7,50,0
0.42132,1,12.8,12.8,50,0
0.4188,1,12.9,12.9,50,0
0.41627,1,13,13,50,0
0.41485,1,13.1,13.1,50,0
0.41343,1,13.2,13.2,50,0
0.41201,1,13.3,13.3,50,0
0.41058,1,13.4,13.4,50,0
0.40916,1,13.5,13.5,50,0
0.40774,1,13.6,13.6,50,0
0.40632,1,13.7,13.7,50,0
0.4049,1,13.8,13.8,50,0
0.40347,1,13.9,13.9,50,0
0.40205,1,14,14,50,0
0.40163,1,14.1,14.1,50,0
0.4012,1,14.2,14.2,50,0
0.40078,1,14.3,14.3,50,0
0.40035,1,14.4,14.4,50,0
0.39992,1,14.5,14.5,50,0
0.3995,1,14.6,14.6,50,0
0.39907,1,14.7,14.7,50,0
0.39865,1,14.8,14.8,50,0
0.39822,1,14.9,14.9,50,0
0.3978,1,15,15,50,0
0.39832,1,15.1,15.1,50,0
0.39884,1,15.2,15.2,50,0
0.39936,1,15.3,15.3,50,0
0.39988,1,15.4,15.4,50,0
0.4004,1,15.5,15.5,50,0
0.40093,1,15.6,15.6,50,0
0.40145,1,15.7,15.7,50,0
0.40197,1,15.8,15.8,50,0
0.40249,1,15.9,15.9,50,0
0.40301,1,16,16,50,0
0.40452,1,16.1,16.1,50,0
0.40604,1,16.2,16.2,50,0
0.40755,1,16.3,16.3,50,0
0.40906,1,16.4,16.4,50,0
0.41057,1,16.5,16.5,50,0
0.41208,1,16.6,16.6,50,0
0.4136,1,16.7,16.7,50,0
0.41511,1,16.8,16.8,50,0
0.41662,1,16.9,16.9,50,0
0.41813,1,17,17,50,0
0.42073,1,17.1,17.1,50,0
0.42332,1,17.2,17.2,50,0
0.42592,1,17.3,17.3,50,0
0.42852,1,17.4,17.4,50,0
0.43111,1,17.5,17.5,50,0
0.43371,1,17.6,17.6,50,0
0.4363,1,17.7,17.7,50,0
0.4389,1,17.8,17.8,50,0
0.44149,1,17.9,17.9,50,0
0.44409,1,18,18,50,0
0.44777,1,18.1,18.1,50,0
0.45145,1,18.2,18.2,50,0
0.45513,1,18.3,18.3,50,0
0.45882,1,18.4,18.4,50,0
0.4625,1,18.5,18.5,50,0
0.46618,1,18.6,18.6,50,0
0.46986,1,18.7,18.7,50,0
0.47354,1,18.8,18.8,50,0
0.47723,1,18.9,18.9,50,0
0.48091,1,19,19,50,0
0.4854,1,19.1,19.1,50,0
0.48989,1,19.2,19.2,50,0
0.49438,1,19.3,19.3,50,0
0.49887,1,19.4,19.4,50,0
0.50336,1,19.5,19.5,50,0
0.50785,1,19.6,19.6,50,0
0.51234,1,19.7,19.7,50,0
0.51683,1,19.8,19.8,50,0
0.52132,1,19.9,19.9,50,0
0.52581,1,20,20,50,0
0.53047,1,20.1,20.1,50,0
0.53513,1,20.2,20.2,50,0
0.53979,1,20.3,20.3,50,0
0.54445,1,20.4,20.4,50,0
0.54911,1,20.5,20.5,50,0
0.55377,1,20.6,20.6,50,0
0.55843,1,20.7,20.7,50,0
0.56309,1,20.8,20.8,50,0
0.56775,1,20.9,20.9,50,0
0.57242,1,21,21,50,0
0.5765,1,21.1,21.1,50,0
0.58059,1,21.2,21.2,50,0
0.58467,1,21.3,21.3,50,0
0.58876,1,21.4,21.4,50,0
0.59284,1,21.5,21.5,50,0
0.59693,1,21.6,21.6,50,0
0.60102,1,21.7,21.7,50,0
0.6051,1,21.8,21.8,50,0
0.60919,1,21.9,21.9,50,0
0.61327,1,22,22,50,0
0.61633,1,22.1,22.1,50,0
0.61939,1,22.2,22.2,50,0
0.62245,1,22.3,22.3,50,0
0.62551,1,22.4,22.4,50,0
0.62857,1,22.5,22.5,50,0
0.63163,1,22.6,22.6,50,0
0.63468,1,22.7,22.7,50,0
0.63774,1,22.8,22.8,50,0
0.6408,1,22.9,22.9,50,0
0.64386,1,23,23,50,0
0.64587,1,23.1,23.1,50,0
0.64789,1,23.2,23.2,50,0
0.6499,1,23.3,23.3,50,0
0.65191,1,23.4,23.4,50,0
0.65392,1,23.5,23.5,50,0
0.65593,1,23.6,23.6,50,0
0.65795,1,23.7,23.7,50,0
0.65996,1,23.8,23.8,50,0
0.66197,1,23.9,23.9,50,0
0.66398,1,24,24,50,0
0.66519,1,24.1,24.1,50,0
0.66639,1,24.2,24.2,50,0
0.66759,1,24.3,24.3,50,0
0.6688,1,24.4,24.4,50,0
0.67,1,24.5,24.5,50,0
0.6712,1,24.6,24.6,50,0
0.67241,1,24.7,24.7,50,0
0.67361,1,24.8,24.8,50,0
0.67482,1,24.9,24.9,50,0
0.67602,1,25,25,50,0
0.6767,1,25.1,25.1,50,0
0.67737,1,25.2,25.2,50,0
0.67805,1,25.3,25.3,50,0
0.67873,1,25.4,25.4,50,0
0.67941,1,25.5,25.5,50,0
0.68009,1,25.6,25.6,50,0
0.68076,1,25.7,25.7,50,0
0.68144,1,25.8,25.8,50,0
0.68212,1,25.9,25.9,50,0
0.6828,1,26,26,50,0
0.68317,1,26.1,26.1,50,0
0.68354,1,26.2,26.2,50,0
0.68391,1,26.3,26.3,50,0
0.68428,1,26.4,26.4,50,0
0.68465,1,26.5,26.5,50,0
0.68502,1,26.6,26.6,50,0
0.68539,1,26.7,26.7,50,0
0.68576,1,26.8,26.8,50,0
0.68613,1,26.9,26.9,50,0
0.68651,1,27,27,50,0
0.68671,1,27.1,27.1,50,0
0.68691,1,27.2,27.2,50,0
0.68712,1,27.3,27.3,50,0
0.68732,1,27.4,27.4,50,0
0.68752,1,27.5,27.5,50,0
0.68773,1,27.6,27.6,50,0
0.68793,1,27.7,27.7,50,0
0.68813,1,27.8,27.8,50,0
0.68834,1,27.9,27.9,50,0
0.68854,1,28,28,50,0
0.68865,1,28.1,28.1,50,0
0.68876,1,28.2,28.2,50,0
0.68887,1,28.3,28.3,50,0
0.68898,1,28.4,28.4,50,0
0.68909,1,28.5,28.5,50,0
0.6892,1,28.6,28.6,50,0
0.68931,1,28.7,28.7,50,0
0.68942,1,28.8,28.8,50,0
0.68953,1,28.9,28.9,50,0
0.68964,1,29,29,50,0
0.68968,1,29.1,29.1,50,0
0.68972,1,29.2,29.2,50,0
0.68976,1,29.3,29.3,50,0
0.6898,1,29.4,29.4,50,0
0.68984,1,29.5,29.5,50,0
0.68988,1,29.6,29.6,50,0
0.68992,1,29.7,29.7,50,0
0.68996,1,29.8,29.8,50,0
0.69,1,29.9,29.9,50,0
0.69004,1,30,30,50,0
0.68998,1,30.1,30.1,50,0
0.68992,1,30.2,30.2,50,0
0.68986,1,30.3,30.3,50,0
0.68981,1,30.4,30.4,50,0
0.68975,1,30.5,30.5,50,0
0.68969,1,30.6,30.6,50,0
0.68964,1,30.7,30.7,50,0
0.68958,1,30.8,30.8,50,0
0.68952,1,30.9,30.9,50,0
0.68947,1,31,31,50,0
0.68921,1,31.1,31.1,50,0
0.68895,1,31.2,31.2,50,0
0.6887,1,31.3,31.3,50,0
0.68844,1,31.4,31.4,50,0
0.68819,1,31.5,31.5,50,0
0.68793,1,31.6,31.6,50,0
0.68768,1,31.7,31.7,50,0
0.68742,1,31.8,31.8,50,0
0.68716,1,31.9,31.9,50,0
0.68691,1,32,32,50,0
0.68621,1,32.1,32.1,50,0
0.68552,1,32.2,32.2,50,0
0.68482,1,32.3,32.3,50,0
0.68413,1,32.4,32.4,50,0
0.68343,1,32.5,32.5,50,0
0.68273,1,32.6,32.6,50,0
0.68204,1,32.7,32.7,50,0
0.68134,1,32.8,32.8,50,0
0.68065,1,32.9,32.9,50,0
0.67995,1,33,33,50,0
0.67832,1,33.1,33.1,50,0
0.6767,1,33.2,33.2,50,0
0.67507,1,33.3,33.3,50,0
0.67344,1,33.4,33.4,50,0
0.67181,1,33.5,33.5,50,0
0.67019,1,33.6,33.6,50,0
0.66856,1,33.7,33.7,50,0
0.66693,1,33.8,33.8,50,0
0.6653,1,33.9,33.9,50,0
0.66368,1,34,34,50,0
0.66031,1,34.1,34.1,50,0
0.65695,1,34.2,34.2,50,0
0.65359,1,34.3,34.3,50,0
0.65023,1,34.4,34.4,50,0
0.64687,1,34.5,34.5,50,0
0.6435,1,34.6,34.6,50,0
0.64014,1,34.7,34.7,50,0
0.63678,1,34.8,34.8,50,0
0.63342,1,34.9,34.9,50,0
0.63005,1,35,35,50,0
0.62422,1,35.1,35.1,50,0
0.61839,1,35.2,35.2,50,0
0.61256,1,35.3,35.3,50,0
0.60673,1,35.4,35.4,50,0
0.6009,1,35.5,35.5,50,0
0.59507,1,35.6,35.6,50,0
0.58924,1,35.7,35.7,50,0
0.58341,1,35.8,35.8,50,0
0.57758,1,35.9,35.9,50,0
0.57175,1,36,36,50,0
0.56394,1,36.1,36.1,50,0
0.55613,1,36.2,36.2,50,0
0.54832,1,36.3,36.3,50,0
0.54051,1,36.4,36.4,50,0
0.5327,1,36.5,36.5,50,0
0.52489,1,36.6,36.6,50,0
0.51708,1,36.7,36.7,50,0
0.50927,1,36.8,36.8,50,0
0.50146,1,36.9,36.9,50,0
0.49365,1,37,37,50,0
0.48606,1,37.1,37.1,50,0
0.47848,1,37.2,37.2,50,0
0.47089,1,37.3,37.3,50,0
0.4633,1,37.4,37.4,50,0
0.45572,1,37.5,37.5,50,0
0.44813,1,37.6,37.6,50,0
0.44055,1,37.7,37.7,50,0
0.43296,1,37.8,37.8,50,0
0.42537,1,37.9,37.9,50,0
0.41779,1,38,38,50,0
0.41241,1,38.1,38.1,50,0
0.40703,1,38.2,38.2,50,0
0.40165,1,38.3,38.3,50,0
0.39627,1,38.4,38.4,50,0
0.39089,1,38.5,38.5,50,0
0.38551,1,38.6,38.6,50,0
0.38013,1,38.7,38.7,50,0
0.37475,1,38.8,38.8,50,0
0.36937,1,38.9,38.9,50,0
0.36399,1,39,39,50,0
0.36101,1,39.1,39.1,50,0
0.35802,1,39.2,39.2,50,0
0.35503,1,39.3,39.3,50,0
0.35205,1,39.4,39.4,50,0
0.34906,1,39.5,39.5,50,0
0.34607,1,39.6,39.6,50,0
0.34309,1,39.7,39.7,50,0
0.3401,1,39.8,39.8,50,0
0.33712,1,39.9,39.9,50,0
0.33413,1,40,40,50,0
0.33272,1,40.1,40.1,50,0
0.33131,1,40.2,40.2,50,0
0.32991,1,40.3,40.3,50,0
0.3285,1,40.4,40.4,50,0
0.32709,1,40.5,40.5,50,0
0.32568,1,40.6,40.6,50,0
0.32428,1,40.7,40.7,50,0
0.32287,1,40.8,40.8,50,0
0.32146,1,40.9,40.9,50,0
0.32005,1,41,41,50,0
0.31947,1,41.1,41.1,50,0
0.31888,1,41.2,41.2,50,0
0.31829,1,41.3,41.3,50,0
0.3177,1,41.4,41.4,50,0
0.31711,1,41.5,41.5,50,0
0.31652,1,41.6,41.6,50,0
0.31594,1,41.7,41.7,50,0
0.31535,1,41.8,41.8,50,0
0.31476,1,41.9,41.9,50,0
0.31417,1,42,42,50,0
0.31396,1,42.1,42.1,50,0
0.31375,1,42.2,42.2,50,0
0.31353,1,42.3,42.3,50,0
0.31332,1,42.4,42.4,50,0
0.31311,1,42.5,42.5,50,0
0.3129,1,42.6,42.6,50,0
0.31268,1,42.7,42.7,50,0
0.31247,1,42.8,42.8,50,0
0.31226,1,42.9,42.9,50,0
0.31204,1,43,43,50,0
0.31199,1,43.1,43.1,50,0
0.31194,1,43.2,43.2,50,0
0.31188,1,43.3,43.3,50,0
0.31183,1,43.4,43.4,50,0
0.31178,1,43.5,43.5,50,0
0.31172,1,43.6,43.6,50,0
0.31167,1,43.7,43.7,50,0
0.31161,1,43.8,43.8,50,0
0.31156,1,43.9,43.9,50,0
0.31151,1,44,44,50,0
0.31151,1,44.1,44.1,50,0
0.31152,1,44.2,44.2,50,0
0.31153,1,44.3,44.3,50,0
0.31154,1,44.4,44.4,50,0
0.31154,1,44.5,44.5,50,0
0.31155,1,44.6,44.6,50,0
0.31156,1,44.7,44.7,50,0
0.31156,1,44.8,44.8,50,0
0.31157,1,44.9,44.9,50,0
0.31158,1,45,45,50,0
0.3116,1,45.1,45.1,50,0
0.31163,1,45.2,45.2,50,0
0.31166,1,45.3,45.3,50,0
0.31168,1,45.4,45.4,50,0
0.31171,1,45.5,45.5,50,0
0.31173,1,45.6,45.6,50,0
0.31176,1,45.7,45.7,50,0
0.31178,1,45.8,45.8,50,0
0.31181,1,45.9,45.9,50,0
0.31183,1,46,46,50,0
0.31186,1,46.1,46.1,50,0
0.31189,1,46.2,46.2,50,0
0.31192,1,46.3,46.3,50,0
0.31194,1,46.4,46.4,50,0
0.31197,1,46.5,46.5,50,0
0.312,1,46.6,46.6,50,0
0.31202,1,46.7,46.7,50,0
0.31205,1,46.8,46.8,50,0
0.31208,1,46.9,46.9,50,0
0.3121,1,47,47,50,0
0.31213,1,47.1,47.1,50,0
0.31215,1,47.2,47.2,50,0
0.31218,1,47.3,47.3,50,0
0.3122,1,47.4,47.4,50,0
0.31223,1,47.5,47.5,50,0
0.31225,1,47.6,47.6,50,0
0.31227,1,47.7,47.7,50,0
0.3123,1,47.8,47.8,50,0
0.31232,1,47.9,47.9,50,0
0.31235,1,48,48,50,0
0.31237,1,48.1,48.1,50,0
0.3124,1,48.2,48.2,50,0
0.31242,1,48.3,48.3,50,0
0.31245,1,48.4,48.4,50,0
0.31248,1,48.5,48.5,50,0
0.3125,1,48.6,48.6,50,0
0.31253,1,48.7,48.7,50,0
0.31255,1,48.8,48.8,50,0
0.31258,1,48.9,48.9,50,0
0.31261,1,49,49,50,0
0.31264,1,49.1,49.1,50,0
0.31267,1,49.2,49.2,50,0
0.31271,1,49.3,49.3,50,0
0.31274,1,49.4,49.4,50,0
0.31277,1,49.5,49.5,50,0
0.3128,1,49.6,49.6,50,0
0.31284,1,49.7,49.7,50,0
0.31287,1,49.8,49.8,50,0
0.3129,1,49.9,49.9,50,0
0.31293,1,50,50,50,0
0.31299,1,50.1,50.1,50,0
0.31304,1,50.2,50.2,50,0
0.31309,1,50.3,50.3,50,0
0.31315,1,50.4,50.4,50,0
0.3132,1,50.5,50.5,50,0
0.31325,1,50.6,50.6,50,0
0.3133,1,50.7,50.7,50,0
0.31336,1,50.8,50.8,50,0
0.31341,1,50.9,50.9,50,0
0.31346,1,51,51,50,0
0.31352,1,51.1,51.1,50,0
0.31357,1,51.2,51.2,50,0
0.31379,1,51.3,51.3,50,0
0.31406,1,51.4,51.4,50,0
0.31433,1,51.5,51.5,50,0
0.3146,1,51.6,51.6,50,0
0.31487,1,51.7,51.7,50,0
0.31514,1,51.8,51.8,50,0
0.31541,1,51.9,51.9,50,0
0.31568,1,52,52,50,0
0.31595,1,52.1,52.1,50,0
0.31621,1,52.2,52.2,50,0
0.31648,1,52.3,52.3,50,0
0.31675,1,52.4,52.4,50,0
0.31739,1,52.5,52.5,50,0
0.31827,1,52.6,52.6,50,0
0.31914,1,52.7,52.7,50,0
0.32001,1,52.8,52.8,50,0
0.32089,1,52.9,52.9,50,0
0.32176,1,53,53,50,0
0.32264,1,53.1,53.1,50,0
0.32351,1,53.2,53.2,50,0
0.32439,1,53.3,53.3,50,0
0.32526,1,53.4,53.4,50,0
0.32614,1,53.5,53.5,50,0
0.32701,1,53.6,53.6,50,0
0.32847,1,53.7,53.7,50,0
0.33076,1,53.8,53.8,50,0
0.33305,1,53.9,53.9,50,0
0.33533,1,54,54,50,0
0.33762,1,54.1,54.1,50,0
0.33991,1,54.2,54.2,50,0
0.34219,1,54.3,54.3,50,0
0.34448,1,54.4,54.4,50,0
0.34677,1,54.5,54.5,50,0
0.34906,1,54.6,54.6,50,0
0.35134,1,54.7,54.7,50,0
0.35363,1,54.8,54.8,50,0
0.35647,1,54.9,54.9,50,0
0.36129,1,55,55,50,0
0.36611,1,55.1,55.1,50,0
0.37092,1,55.2,55.2,50,0
0.37574,1,55.3,55.3,50,0
0.38056,1,55.4,55.4,50,0
0.38538,1,55.5,55.5,50,0
0.39019,1,55.6,55.6,50,0
0.39501,1,55.7,55.7,50,0
0.39983,1,55.8,55.8,50,0
0.40464,1,55.9,55.9,50,0
0.40946,1,56,56,50,0
0.41434,1,56.1,56.1,50,0
0.42167,1,56.2,56.2,50,0
0.429,1,56.3,56.3,50,0
0.43632,1,56.4,56.4,50,0
0.44365,1,56.5,56.5,50,0
0.45098,1,56.6,56.6,50,0
0.45831,1,56.7,56.7,50,0
0.46563,1,56.8,56.8,50,0
0.47296,1,56.9,56.9,50,0
0.48029,1,57,57,50,0
0.48762,1,57.1,57.1,50,0
0.49494,1,57.2,57.2,50,0
0.50227,1,57.3,57.3,50,0
0.50953,1,57.4,57.4,50,0
0.51677,1,57.5,57.5,50,0
0.52401,1,57.6,57.6,50,0
0.53126,1,57.7,57.7,50,0
0.5385,1,57.8,57.8,50,0
0.54574,1,57.9,57.9,50,0
0.55299,1,58,58,50,0
0.56023,1,58.1,58.1,50,0
0.56747,1,58.2,58.2,50,0
0.57471,1,58.3,58.3,50,0
0.58196,1,58.4,58.4,50,0
0.5892,1,58.5,58.5,50,0
0.59482,1,58.6,58.6,50,0
0.59949,1,58.7,58.7,50,0
0.60417,1,58.8,58.8,50,0
0.60885,1,58.9,58.9,50,0
0.61353,1,59,59,50,0
0.6182,1,59.1,59.1,50,0
0.62288,1,59.2,59.2,50,0
0.62756,1,59.3,59.3,50,0
0.63224,1,59.4,59.4,50,0
0.63692,1,59.5,59.5,50,0
0.64159,1,59.6,59.6,50,0
0.64627,1,59.7,59.7,50,0
0.64988,1,59.8,59.8,50,0
0.65209,1,59.9,59.9,50,0
0.6543,1,60,60,50,0
0.65651,1,60.1,60.1,50,0
0.65872,1,60.2,60.2,50,0
0.66093,1,60.3,60.3,50,0
0.66314,1,60.4,60.4,50,0
0.66535,1,60.5,60.5,50,0
0.66756,1,60.6,60.6,50,0
0.66977,1,60.7,60.7,50,0
0.67198,1,60.8,60.8,50,0
0.67419,1,60.9,60.9,50,0
0.67611,1,61,61,50,0
0.67696,1,61.1,61.1,50,0
0.67781,1,61.2,61.2,50,0
0.67866,1,61.3,61.3,50,0
0.67952,1,61.4,61.4,50,0
0.68037,1,61.5,61.5,50,0
0.68122,1,61.6,61.6,50,0
0.68207,1,61.7,61.7,50,0
0.68293,1,61.8,61.8,50,0
0.68378,1,61.9,61.9,50,0
0.68463,1,62,62,50,0
0.68548,1,62.1,62.1,50,0
0.68634,1,62.2,62.2,50,0
0.68663,1,62.3,62.3,50,0
0.68689,1,62.4,62.4,50,0
0.68715,1,62.5,62.5,50,0
0.68741,1,62.6,62.6,50,0
0.68767,1,62.7,62.7,50,0
0.68793,1,62.8,62.8,50,0
0.68819,1,62.9,62.9,50,0
0.68845,1,63,63,50,0
0.68872,1,63.1,63.1,50,0
0.68898,1,63.2,63.2,50,0
0.68924,1,63.3,63.3,50,0
0.6895,1,63.4,63.4,50,0
0.68961,1,63.5,63.5,50,0
0.68962,1,63.6,63.6,50,0
0.68963,1,63.7,63.7,50,0
0.68964,1,63.8,63.8,50,0
0.68965,1,63.9,63.9,50,0
0.68967,1,64,64,50,0
0.68968,1,64.1,64.1,50,0
0.68969,1,64.2,64.2,50,0
0.6897,1,64.3,64.3,50,0
0.68971,1,64.4,64.4,50,0
0.68972,1,64.5,64.5,50,0
0.68973,1,64.6,64.6,50,0
0.68972,1,64.7,64.7,50,0
0.68958,1,64.8,64.8,50,0
0.68944,1,64.9,64.9,50,0
0.6893,1,65,65,50,0
0.68916,1,65.1,65.1,50,0
0.68903,1,65.2,65.2,50,0
0.68889,1,65.3,65.3,50,0
0.68875,1,65.4,65.4,50,0
0.68861,1,65.5,65.5,50,0
0.68847,1,65.6,65.6,50,0
0.68833,1,65.7,65.7,50,0
0.68819,1,65.8,65.8,50,0
0.68805,1,65.9,65.9,50,0
0.68778,1,66,66,50,0
0.68745,1,66.1,66.1,50,0
0.68712,1,66.2,66.2,50,0
0.68678,1,66.3,66.3,50,0
0.68645,1,66.4,66.4,50,0
0.68611,1,66.5,66.5,50,0
0.68577,1,66.6,66.6,50,0
0.68543,1,66.7,66.7,50,0
0.68509,1,66.8,66.8,50,0
0.68475,1,66.9,66.9,50,0
0.68441,1,67,67,50,0
0.68407,1,67.1,67.1,50,0
0.6837,1,67.2,67.2,50,0
0.683,1,67.3,67.3,50,0
0.68228,1,67.4,67.4,50,0
0.68157,1,67.5,67.5,50,0
0.68085,1,67.6,67.6,50,0
0.68012,1,67.7,67.7,50,0
0.6794,1,67.8,67.8,50,0
0.67866,1,67.9,67.9,50,0
0.67793,1,68,68,50,0
0.67719,1,68.1,68.1,50,0
0.67645,1,68.2,68.2,50,0
0.6757,1,68.3,68.3,50,0
0.67495,1,68.4,68.4,50,0
0.67397,1,68.5,68.5,50,0
0.67254,1,68.6,68.6,50,0
0.67109,1,68.7,68.7,50,0
0.66964,1,68.8,68.8,50,0
0.66818,1,68.9,68.9,50,0
0.6667,1,69,69,50,0
0.66521,1,69.1,69.1,50,0
0.66371,1,69.2,69.2,50,0
0.6622,1,69.3,69.3,50,0
0.66068,1,69.4,69.4,50,0
0.65915,1,69.5,69.5,50,0
0.65761,1,69.6,69.6,50,0
0.65606,1,69.7,69.7,50,0
0.654,1,69.8,69.8,50,0
0.65143,1,69.9,69.9,50,0
0.64884,1,70,70,50,0
0.64623,1,70.1,70.1,50,0
0.64359,1,70.2,70.2,50,0
0.64093,1,70.3,70.3,50,0
0.63825,1,70.4,70.4,50,0
0.63554,1,70.5,70.5,50,0
0.63282,1,70.6,70.6,50,0
0.63007,1,70.7,70.7,50,0
0.62729,1,70.8,70.8,50,0
0.6245,1,70.9,70.9,50,0
0.62168,1,71,71,50,0
0.61834,1,71.1,71.1,50,0
0.61456,1,71.2,71.2,50,0
0.61075,1,71.3,71.3,50,0
0.60691,1,71.4,71.4,50,0
0.60304,1,71.5,71.5,50,0
0.59914,1,71.6,71.6,50,0
0.59521,1,71.7,71.7,50,0
0.59124,1,71.8,71.8,50,0
0.58725,1,71.9,71.9,50,0
0.58323,1,72,72,50,0
0.57917,1,72.1,72.1,50,0
0.57509,1,72.2,72.2,50,0
0.57097,1,72.3,72.3,50,0
0.56679,1,72.4,72.4,50,0
0.56252,1,72.5,72.5,50,0
0.55822,1,72.6,72.6,50,0
0.5539,1,72.7,72.7,50,0
0.54956,1,72.8,72.8,50,0
0.54519,1,72.9,72.9,50,0
0.5408,1,73,73,50,0
0.53638,1,73.1,73.1,50,0
0.53194,1,73.2,73.2,50,0
0.52747,1,73.3,73.3,50,0
0.52298,1,73.4,73.4,50,0
0.51847,1,73.5,73.5,50,0
0.51394,1,73.6,73.6,50,0
0.50937,1,73.7,73.7,50,0
0.50568,1,73.8,73.8,50,0
0.50201,1,73.9,73.9,50,0
0.49833,1,74,74,50,0
0.49464,1,74.1,74.1,50,0
0.49094,1,74.2,74.2,50,0
0.48722,1,74.3,74.3,50,0
0.4835,1,74.4,74.4,50,0
0.47976,1,74.5,74.5,50,0
0.47602,1,74.6,74.6,50,0
0.47226,1,74.7,74.7,50,0
0.46849,1,74.8,74.8,50,0
