"c","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.66373,1,17.5,17.5,50,0
0.66367,1,17.6,17.6,50,0
0.66362,1,17.7,17.7,50,0
0.66356,1,17.8,17.8,50,0
0.6635,1,17.9,17.9,50,0
0.66345,1,18,18,50,0
0.66353,1,18.1,18.1,50,0
0.66361,1,18.2,18.2,50,0
0.66369,1,18.3,18.3,50,0
0.66377,1,18.4,18.4,50,0
0.66385,1,18.5,18.5,50,0
0.66393,1,18.6,18.6,50,0
0.66401,1,18.7,18.7,50,0
0.66409,1,18.8,18.8,50,0
0.66417,1,18.9,18.9,50,0
0.66425,1,19,19,50,0
0.66445,1,19.1,19.1,50,0
0.66466,1,19.2,19.2,50,0
0.66486,1,19.3,19.3,50,0
0.66506,1,19.4,19.4,50,0
0.66527,1,19.5,19.5,50,0
0.66547,1,19.6,19.6,50,0
0.66567,1,19.7,19.7,50,0
0.66588,1,19.8,19.8,50,0
0.66608,1,19.9,19.9,50,0
0.66628,1,20,20,50,0
0.66657,1,20.1,20.1,50,0
0.66687,1,20.2,20.2,50,0
0.66716,1,20.3,20.3,50,0
0.66745,1,20.4,20.4,50,0
0.66774,1,20.5,20.5,50,0
0.66803,1,20.6,20.6,50,0
0.66832,1,20.7,20.7,50,0
0.66862,1,20.8,20.8,50,0
0.66891,1,20.9,20.9,50,0
0.6692,1,21,21,50,0
0.66954,1,21.1,21.1,50,0
0.66987,1,21.2,21.2,50,0
0.67021,1,21.3,21.3,50,0
0.67054,1,21.4,21.4,50,0
0.67088,1,21.5,21.5,50,0
0.67122,1,21.6,21.6,50,0
0.67155,1,21.7,21.7,50,0
0.67189,1,21.8,21.8,50,0
0.67222,1,21.9,21.9,50,0
0.67256,1,22,22,50,0
0.6729,1,22.1,22.1,50,0
0.67324,1,22.2,22.2,50,0
0.67357,1,22.3,22.3,50,0
0.67391,1,22.4,22.4,50,0
0.67425,1,22.5,22.5,50,0
0.67459,1,22.6,22.6,50,0
0.67493,1,22.7,22.7,50,0
0.67526,1,22.8,22.8,50,0
0.6756,1,22.9,22.9,50,0
0.67594,1,23,23,50,0
0.67625,1,23.1,23.1,50,0
0.67656,1,23.2,23.2,50,0
0.67686,1,23.3,23.3,50,0
0.67717,1,23.4,23.4,50,0
0.67748,1,23.5,23.5,50,0
0.67779,1,23.6,23.6,50,0
0.6781,1,23.7,23.7,50,0
0.67841,1,23.8,23.8,50,0
0.67871,1,23.9,23.9,50,0
0.67902,1,24,24,50,0
0.67928,1,24.1,24.1,50,0
0.67954,1,24.2,24.2,50,0
0.67981,1,24.3,24.3,50,0
0.68007,1,24.4,24.4,50,0
0.68033,1,24.5,24.5,50,0
0.68059,1,24.6,24.6,50,0
0.68085,1,24.7,24.7,50,0
0.68111,1,24.8,24.8,50,0
0.68137,1,24.9,24.9,50,0
0.68163,1,25,25,50,0
0.68184,1,25.1,25.1,50,0
0.68205,1,25.2,25.2,50,0
0.68225,1,25.3,25.3,50,0
0.68246,1,25.4,25.4,50,0
0.68267,1,25.5,25.5,50,0
0.68288,1,25.6,25.6,50,0
0.68308,1,25.7,25.7,50,0
0.68329,1,25.8,25.8,50,0
0.6835,1,25.9,25.9,50,0
0.68371,1,26,26,50,0
0.68386,1,26.1,26.1,50,0
0.68402,1,26.2,26.2,50,0
0.68417,1,26.3,26.3,50,0
0.68433,1,26.4,26.4,50,0
0.68449,1,26.5,26.5,50,0
0.68464,1,26.6,26.6,50,0
0.6848,1,26.7,26.7,50,0
0.68495,1,26.8,26.8,50,0
0.68511,1,26.9,26.9,50,0
0.68527,1,27,27,50,0
0.68538,1,27.1,27.1,50,0
0.68548,1,27.2,27.2,50,0
0.68559,1,27.3,27.3,50,0
0.6857,1,27.4,27.4,50,0
0.68581,1,27.5,27.5,50,0
0.68592,1,27.6,27.6,50,0
0.68603,1,27.7,27.7,50,0
0.68613,1,27.8,27.8,50,0
0.68624,1,27.9,27.9,50,0
0.68635,1,28,28,50,0
0.68641,1,28.1,28.1,50,0
0.68647,1,28.2,28.2,50,0
0.68653,1,28.3,28.3,50,0
0.68659,1,28.4,28.4,50,0
0.68665,1,28.5,28.5,50,0
0.68671,1,28.6,28.6,50,0
0.68677,1,28.7,28.7,50,0
0.68683,1,28.8,28.8,50,0
0.68689,1,28.9,28.9,50,0
0.68695,1,29,29,50,0
0.68695,1,29.1,29.1,50,0
0.68695,1,29.2,29.2,50,0
0.68694,1,29.3,29.3,50,0
0.68694,1,29.4,29.4,50,0
0.68694,1,29.5,29.5,50,0
0.68694,1,29.6,29.6,50,0
0.68694,1,29.7,29.7,50,0
0.68693,1,29.8,29.8,50,0
0.68693,1,29.9,29.9,50,0
0.68693,1,30,30,50,0
0.68683,1,30.1,30.1,50,0
0.68673,1,30.2,30.2,50,0
0.68663,1,30.3,30.3,50,0
0.68653,1,30.4,30.4,50,0
0.68643,1,30.5,30.5,50,0
0.68632,1,30.6,30.6,50,0
0.68622,1,30.7,30.7,50,0
0.68612,1,30.8,30.8,50,0
0.68602,1,30.9,30.9,50,0
0.68592,1,31,31,50,0
0.68564,1,31.1,31.1,50,0
0.68536,1,31.2,31.2,50,0
0.68508,1,31.3,31.3,50,0
0.6848,1,31.4,31.4,50,0
0.68452,1,31.5,31.5,50,0
0.68424,1,31.6,31.6,50,0
0.68396,1,31.7,31.7,50,0
0.68368,1,31.8,31.8,50,0
0.68339,1,31.9,31.9,50,0
0.68311,1,32,32,50,0
0.6825,1,32.1,32.1,50,0
0.68189,1,32.2,32.2,50,0
0.68127,1,32.3,32.3,50,0
0.68066,1,32.4,32.4,50,0
0.68005,1,32.5,32.5,50,0
0.67943,1,32.6,32.6,50,0
0.67882,1,32.7,32.7,50,0
0.6782,1,32.8,32.8,50,0
0.67759,1,32.9,32.9,50,0
0.67698,1,33,33,50,0
0.67577,1,33.1,33.1,50,0
0.67455,1,33.2,33.2,50,0
0.67334,1,33.3,33.3,50,0
0.67213,1,33.4,33.4,50,0
0.67092,1,33.5,33.5,50,0
0.66971,1,33.6,33.6,50,0
0.6685,1,33.7,33.7,50,0
0.66729,1,33.8,33.8,50,0
0.66607,1,33.9,33.9,50,0
0.66486,1,34,34,50,0
0.66267,1,34.1,34.1,50,0
0.66047,1,34.2,34.2,50,0
0.65827,1,34.3,34.3,50,0
0.65608,1,34.4,34.4,50,0
0.65388,1,34.5,34.5,50,0
0.65168,1,34.6,34.6,50,0
0.64949,1,34.7,34.7,50,0
0.64729,1,34.8,34.8,50,0
0.64509,1,34.9,34.9,50,0
0.6429,1,35,35,50,0
0.63931,1,35.1,35.1,50,0
0.63571,1,35.2,35.2,50,0
0.63212,1,35.3,35.3,50,0
0.62853,1,35.4,35.4,50,0
0.62494,1,35.5,35.5,50,0
0.62134,1,35.6,35.6,50,0
0.61775,1,35.7,35.7,50,0
0.61416,1,35.8,35.8,50,0
0.61057,1,35.9,35.9,50,0
0.60697,1,36,36,50,0
0.60187,1,36.1,36.1,50,0
0.59677,1,36.2,36.2,50,0
0.59167,1,36.3,36.3,50,0
0.58657,1,36.4,36.4,50,0
0.58147,1,36.5,36.5,50,0
0.57637,1,36.6,36.6,50,0
0.57126,1,36.7,36.7,50,0
0.56616,1,36.8,36.8,50,0
0.56106,1,36.9,36.9,50,0
0.55596,1,37,37,50,0
0.54991,1,37.1,37.1,50,0
0.54387,1,37.2,37.2,50,0
0.53783,1,37.3,37.3,50,0
0.53178,1,37.4,37.4,50,0
0.52574,1,37.5,37.5,50,0
0.51969,1,37.6,37.6,50,0
0.51365,1,37.7,37.7,50,0
0.50761,1,37.8,37.8,50,0
0.50156,1,37.9,37.9,50,0
0.49552,1,38,38,50,0
0.48967,1,38.1,38.1,50,0
0.48381,1,38.2,38.2,50,0
0.47796,1,38.3,38.3,50,0
0.47211,1,38.4,38.4,50,0
0.46625,1,38.5,38.5,50,0
0.4604,1,38.6,38.6,50,0
0.45455,1,38.7,38.7,50,0
0.4487,1,38.8,38.8,50,0
0.44284,1,38.9,38.9,50,0
0.43699,1,39,39,50,0
0.43229,1,39.1,39.1,50,0
0.4276,1,39.2,39.2,50,0
0.4229,1,39.3,39.3,50,0
0.4182,1,39.4,39.4,50,0
0.4135,1,39.5,39.5,50,0
0.4088,1,39.6,39.6,50,0
0.40411,1,39.7,39.7,50,0
0.39941,1,39.8,39.8,50,0
0.39471,1,39.9,39.9,50,0
0.39001,1,40,40,50,0
0.38675,1,40.1,40.1,50,0
0.38349,1,40.2,40.2,50,0
0.38023,1,40.3,40.3,50,0
0.37697,1,40.4,40.4,50,0
0.37371,1,40.5,40.5,50,0
0.37045,1,40.6,40.6,50,0
0.36719,1,40.7,40.7,50,0
0.36393,1,40.8,40.8,50,0
0.36066,1,40.9,40.9,50,0
0.3574,1,41,41,50,0
0.35535,1,41.1,41.1,50,0
0.35329,1,41.2,41.2,50,0
0.35123,1,41.3,41.3,50,0
0.34917,1,41.4,41.4,50,0
0.34712,1,41.5,41.5,50,0
0.34506,1,41.6,41.6,50,0
0.343,1,41.7,41.7,50,0
0.34094,1,41.8,41.8,50,0
0.33889,1,41.9,41.9,50,0
0.33683,1,42,42,50,0
0.3356,1,42.1,42.1,50,0
0.33437,1,42.2,42.2,50,0
0.33315,1,42.3,42.3,50,0
0.33192,1,42.4,42.4,50,0
0.33069,1,42.5,42.5,50,0
0.32946,1,42.6,42.6,50,0
0.32824,1,42.7,42.7,50,0
0.32701,1,42.8,42.8,50,0
0.32578,1,42.9,42.9,50,0
0.32455,1,43,43,50,0
0.32384,1,43.1,43.1,50,0
0.32313,1,43.2,43.2,50,0
0.32242,1,43.3,43.3,50,0
0.32171,1,43.4,43.4,50,0
0.321,1,43.5,43.5,50,0
0.32029,1,43.6,43.6,50,0
0.31958,1,43.7,43.7,50,0
0.31887,1,43.8,43.8,50,0
0.31816,1,43.9,43.9,50,0
0.31745,1,44,44,50,0
0.31705,1,44.1,44.1,50,0
0.31665,1,44.2,44.2,50,0
0.31626,1,44.3,44.3,50,0
0.31586,1,44.4,44.4,50,0
0.31546,1,44.5,44.5,50,0
0.31506,1,44.6,44.6,50,0
0.31466,1,44.7,44.7,50,0
0.31426,1,44.8,44.8,50,0
0.31386,1,44.9,44.9,50,0
0.31346,1,45,45,50,0
0.31325,1,45.1,45.1,50,0
0.31304,1,45.2,45.2,50,0
0.31283,1,45.3,45.3,50,0
0.31262,1,45.4,45.4,50,0
0.31241,1,45.5,45.5,50,0
0.3122,1,45.6,45.6,50,0
0.31199,1,45.7,45.7,50,0
0.31178,1,45.8,45.8,50,0
0.31157,1,45.9,45.9,50,0
0.31136,1,46,46,50,0
0.31127,1,46.1,46.1,50,0
0.31118,1,46.2,46.2,50,0
0.31109,1,46.3,46.3,50,0
0.31101,1,46.4,46.4,50,0
0.31092,1,46.5,46.5,50,0
0.31083,1,46.6,46.6,50,0
0.31074,1,46.7,46.7,50,0
0.31065,1,46.8,46.8,50,0
0.31057,1,46.9,46.9,50,0
0.31048,1,47,47,50,0
0.31048,1,47.1,47.1,50,0
0.31049,1,47.2,47.2,50,0
0.3105,1,47.3,47.3,50,0
0.31051,1,47.4,47.4,50,0
0.31052,1,47.5,47.5,50,0
0.31052,1,47.6,47.6,50,0
0.31053,1,47.7,47.7,50,0
0.31054,1,47.8,47.8,50,0
0.31055,1,47.9,47.9,50,0
0.31055,1,48,48,50,0
0.31066,1,48.1,48.1,50,0
0.31077,1,48.2,48.2,50,0
0.31087,1,48.3,48.3,50,0
0.31098,1,48.4,48.4,50,0
0.31109,1,48.5,48.5,50,0
0.31119,1,48.6,48.6,50,0
0.3113,1,48.7,48.7,50,0
0.31141,1,48.8,48.8,50,0
0.31151,1,48.9,48.9,50,0
0.31162,1,49,49,50,0
0.31187,1,49.1,49.1,50,0
0.31211,1,49.2,49.2,50,0
0.31235,1,49.3,49.3,50,0
0.3126,1,49.4,49.4,50,0
0.31284,1,49.5,49.5,50,0
0.31308,1,49.6,49.6,50,0
0.31333,1,49.7,49.7,50,0
0.31357,1,49.8,49.8,50,0
0.31381,1,49.9,49.9,50,0
0.31406,1,50,50,50,0
0.31452,1,50.1,50.1,50,0
0.31499,1,50.2,50.2,50,0
0.31545,1,50.3,50.3,50,0
0.31592,1,50.4,50.4,50,0
0.31639,1,50.5,50.5,50,0
0.31685,1,50.6,50.6,50,0
0.31732,1,50.7,50.7,50,0
0.31778,1,50.8,50.8,50,0
0.31825,1,50.9,50.9,50,0
0.31871,1,51,51,50,0
0.31953,1,51.1,51.1,50,0
0.32035,1,51.2,51.2,50,0
0.32117,1,51.3,51.3,50,0
0.32199,1,51.4,51.4,50,0
0.32281,1,51.5,51.5,50,0
0.32363,1,51.6,51.6,50,0
0.32445,1,51.7,51.7,50,0
0.32527,1,51.8,51.8,50,0
0.32609,1,51.9,51.9,50,0
0.32691,1,52,52,50,0
0.32831,1,52.1,52.1,50,0
0.32971,1,52.2,52.2,50,0
0.33111,1,52.3,52.3,50,0
0.33251,1,52.4,52.4,50,0
0.33391,1,52.5,52.5,50,0
0.33531,1,52.6,52.6,50,0
0.33671,1,52.7,52.7,50,0
0.33811,1,52.8,52.8,50,0
0.33951,1,52.9,52.9,50,0
0.34091,1,53,53,50,0
0.34322,1,53.1,53.1,50,0
0.34553,1,53.2,53.2,50,0
0.34784,1,53.3,53.3,50,0
0.35015,1,53.4,53.4,50,0
0.35246,1,53.5,53.5,50,0
0.35477,1,53.6,53.6,50,0
0.35709,1,53.7,53.7,50,0
0.3594,1,53.8,53.8,50,0
0.36171,1,53.9,53.9,50,0
0.36402,1,54,54,50,0
0.3676,1,54.1,54.1,50,0
0.37118,1,54.2,54.2,50,0
0.37475,1,54.3,54.3,50,0
0.37833,1,54.4,54.4,50,0
0.38191,1,54.5,54.5,50,0
0.38549,1,54.6,54.6,50,0
0.38907,1,54.7,54.7,50,0
0.39265,1,54.8,54.8,50,0
0.39623,1,54.9,54.9,50,0
0.39981,1,55,55,50,0
0.4048,1,55.1,55.1,50,0
0.40978,1,55.2,55.2,50,0
0.41477,1,55.3,55.3,50,0
0.41976,1,55.4,55.4,50,0
0.42475,1,55.5,55.5,50,0
0.42974,1,55.6,55.6,50,0
0.43472,1,55.7,55.7,50,0
0.43971,1,55.8,55.8,50,0
0.4447,1,55.9,55.9,50,0
0.44969,1,56,56,50,0
0.45564,1,56.1,56.1,50,0
0.4616,1,56.2,56.2,50,0
0.46755,1,56.3,56.3,50,0
0.47351,1,56.4,56.4,50,0
0.47947,1,56.5,56.5,50,0
0.48542,1,56.6,56.6,50,0
0.49138,1,56.7,56.7,50,0
0.49733,1,56.8,56.8,50,0
0.50329,1,56.9,56.9,50,0
0.50924,1,57,57,50,0
0.51512,1,57.1,57.1,50,0
0.521,1,57.2,57.2,50,0
0.52688,1,57.3,57.3,50,0
0.53276,1,57.4,57.4,50,0
0.53864,1,57.5,57.5,50,0
0.54452,1,57.6,57.6,50,0
0.55039,1,57.7,57.7,50,0
0.55627,1,57.8,57.8,50,0
0.56215,1,57.9,57.9,50,0
0.56803,1,58,58,50,0
0.5728,1,58.1,58.1,50,0
0.57757,1,58.2,58.2,50,0
0.58234,1,58.3,58.3,50,0
0.58711,1,58.4,58.4,50,0
0.59188,1,58.5,58.5,50,0
0.59665,1,58.6,58.6,50,0
0.60143,1,58.7,58.7,50,0
0.6062,1,58.8,58.8,50,0
0.61097,1,58.9,58.9,50,0
0.61574,1,59,59,50,0
0.61901,1,59.1,59.1,50,0
0.62227,1,59.2,59.2,50,0
0.62554,1,59.3,59.3,50,0
0.62881,1,59.4,59.4,50,0
0.63208,1,59.5,59.5,50,0
0.63535,1,59.6,59.6,50,0
0.63862,1,59.7,59.7,50,0
0.64189,1,59.8,59.8,50,0
0.64516,1,59.9,59.9,50,0
0.64843,1,60,60,50,0
0.6504,1,60.1,60.1,50,0
0.65237,1,60.2,60.2,50,0
0.65434,1,60.3,60.3,50,0
0.65631,1,60.4,60.4,50,0
0.65828,1,60.5,60.5,50,0
0.66025,1,60.6,60.6,50,0
0.66222,1,60.7,60.7,50,0
0.66419,1,60.8,60.8,50,0
0.66616,1,60.9,60.9,50,0
0.66813,1,61,61,50,0
0.66922,1,61.1,61.1,50,0
0.6703,1,61.2,61.2,50,0
0.67138,1,61.3,61.3,50,0
0.67246,1,61.4,61.4,50,0
0.67355,1,61.5,61.5,50,0
0.67463,1,61.6,61.6,50,0
0.67571,1,61.7,61.7,50,0
0.6768,1,61.8,61.8,50,0
0.67788,1,61.9,61.9,50,0
0.67896,1,62,62,50,0
0.67951,1,62.1,62.1,50,0
0.68006,1,62.2,62.2,50,0
0.68062,1,62.3,62.3,50,0
0.68117,1,62.4,62.4,50,0
0.68172,1,62.5,62.5,50,0
0.68227,1,62.6,62.6,50,0
0.68282,1,62.7,62.7,50,0
0.68337,1,62.8,62.8,50,0
0.68392,1,62.9,62.9,50,0
0.68448,1,63,63,50,0
0.68473,1,63.1,63.1,50,0
0.68498,1,63.2,63.2,50,0
0.68524,1,63.3,63.3,50,0
0.68549,1,63.4,63.4,50,0
0.68575,1,63.5,63.5,50,0
0.686,1,63.6,63.6,50,0
0.68626,1,63.7,63.7,50,0
0.68651,1,63.8,63.8,50,0
0.68677,1,63.9,63.9,50,0
0.68702,1,64,64,50,0
0.68711,1,64.1,64.1,50,0
0.6872,1,64.2,64.2,50,0
0.68729,1,64.3,64.3,50,0
0.68738,1,64.4,64.4,50,0
0.68748,1,64.5,64.5,50,0
0.68757,1,64.6,64.6,50,0
0.68766,1,64.7,64.7,50,0
0.68775,1,64.8,64.8,50,0
0.68784,1,64.9,64.9,50,0
0.68793,1,65,65,50,0
0.68793,1,65.1,65.1,50,0
0.68792,1,65.2,65.2,50,0
0.68792,1,65.3,65.3,50,0
0.68791,1,65.4,65.4,50,0
0.68791,1,65.5,65.5,50,0
0.6879,1,65.6,65.6,50,0
0.6879,1,65.7,65.7,50,0
0.68789,1,65.8,65.8,50,0
0.68789,1,65.9,65.9,50,0
0.68788,1,66,66,50,0
0.68781,1,66.1,66.1,50,0
0.68773,1,66.2,66.2,50,0
0.68766,1,66.3,66.3,50,0
0.68758,1,66.4,66.4,50,0
0.68751,1,66.5,66.5,50,0
0.68744,1,66.6,66.6,50,0
0.68736,1,66.7,66.7,50,0
0.68729,1,66.8,66.8,50,0
0.68721,1,66.9,66.9,50,0
0.68714,1,67,67,50,0
0.687,1,67.1,67.1,50,0
0.68685,1,67.2,67.2,50,0
0.68671,1,67.3,67.3,50,0
0.68657,1,67.4,67.4,50,0
0.68642,1,67.5,67.5,50,0
0.68628,1,67.6,67.6,50,0
0.68614,1,67.7,67.7,50,0
0.68599,1,67.8,67.8,50,0
0.68585,1,67.9,67.9,50,0
0.68571,1,68,68,50,0
0.68548,1,68.1,68.1,50,0
0.68525,1,68.2,68.2,50,0
0.68503,1,68.3,68.3,50,0
0.6848,1,68.4,68.4,50,0
0.68457,1,68.5,68.5,50,0
0.68434,1,68.6,68.6,50,0
0.68412,1,68.7,68.7,50,0
0.68389,1,68.8,68.8,50,0
0.68366,1,68.9,68.9,50,0
0.68343,1,69,69,50,0
0.68309,1,69.1,69.1,50,0
0.68276,1,69.2,69.2,50,0
0.68242,1,69.3,69.3,50,0
0.68208,1,69.4,69.4,50,0
0.68174,1,69.5,69.5,50,0
0.6814,1,69.6,69.6,50,0
0.68106,1,69.7,69.7,50,0
0.68072,1,69.8,69.8,50,0
0.68038,1,69.9,69.9,50,0
0.68005,1,70,70,50,0
0.67956,1,70.1,70.1,50,0
0.67908,1,70.2,70.2,50,0
0.6786,1,70.3,70.3,50,0
0.67812,1,70.4,70.4,50,0
0.67764,1,70.5,70.5,50,0
0.67716,1,70.6,70.6,50,0
0.67668,1,70.7,70.7,50,0
0.6762,1,70.8,70.8,50,0
0.67572,1,70.9,70.9,50,0
0.67524,1,71,71,50,0
0.67459,1,71.1,71.1,50,0
0.67394,1,71.2,71.2,50,0
0.6733,1,71.3,71.3,50,0
0.67265,1,71.4,71.4,50,0
0.672,1,71.5,71.5,50,0
0.67135,1,71.6,71.6,50,0
0.67071,1,71.7,71.7,50,0
0.67006,1,71.8,71.8,50,0
0.66941,1,71.9,71.9,50,0
0.66876,1,72,72,50,0
0.66795,1,72.1,72.1,50,0
0.66713,1,72.2,72.2,50,0
0.66631,1,72.3,72.3,50,0
0.66549,1,72.4,72.4,50,0
0.66468,1,72.5,72.5,50,0
0.66386,1,72.6,72.6,50,0
0.66304,1,72.7,72.7,50,0
0.66222,1,72.8,72.8,50,0
0.66141,1,72.9,72.9,50,0
0.66059,1,73,73,50,0
0.65963,1,73.1,73.1,50,0
0.65868,1,73.2,73.2,50,0
0.65772,1,73.3,73.3,50,0
0.65676,1,73.4,73.4,50,0
0.65581,1,73.5,73.5,50,0
0.65485,1,73.6,73.6,50,0
0.65389,1,73.7,73.7,50,0
0.65294,1,73.8,73.8,50,0
0.65198,1,73.9,73.9,50,0
0.65102,1,74,74,50,0
0.65,1,74.1,74.1,50,0
0.64898,1,74.2,74.2,50,0
0.64796,1,74.3,74.3,50,0
0.64694,1,74.4,74.4,50,0
0.64592,1,74.5,74.5,50,0
0.64489,1,74.6,74.6,50,0
0.64387,1,74.7,74.7,50,0
0.64285,1,74.8,74.8,50,0
