"c","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.44286,1,11.6,11.6,50,0
0.44065,1,11.7,11.7,50,0
0.43843,1,11.8,11.8,50,0
0.43622,1,11.9,11.9,50,0
0.434,1,12,12,50,0
0.43267,1,12.1,12.1,50,0
0.43133,1,12.2,12.2,50,0
0.43,1,12.3,12.3,50,0
0.42866,1,12.4,12.4,50,0
0.42733,1,12.5,12.5,50,0
0.42599,1,12.6,12.6,50,0
0.42466,1,12.7,12.7,50,0
0.42333,1,12.8,12.8,50,0
0.42199,1,12.9,12.9,50,0
0.42066,1,13,13,50,0
0.42023,1,13.1,13.1,50,0
0.41981,1,13.2,13.2,50,0
0.41939,1,13.3,13.3,50,0
0.41896,1,13.4,13.4,50,0
0.41854,1,13.5,13.5,50,0
0.41811,1,13.6,13.6,50,0
0.41769,1,13.7,13.7,50,0
0.41727,1,13.8,13.8,50,0
0.41684,1,13.9,13.9,50,0
0.41642,1,14,14,50,0
0.41686,1,14.1,14.1,50,0
0.4173,1,14.2,14.2,50,0
0.41774,1,14.3,14.3,50,0
0.41817,1,14.4,14.4,50,0
0.41861,1,14.5,14.5,50,0
0.41905,1,14.6,14.6,50,0
0.41949,1,14.7,14.7,50,0
0.41993,1,14.8,14.8,50,0
0.42037,1,14.9,14.9,50,0
0.42081,1,15,15,50,0
0.42206,1,15.1,15.1,50,0
0.42332,1,15.2,15.2,50,0
0.42457,1,15.3,15.3,50,0
0.42583,1,15.4,15.4,50,0
0.42708,1,15.5,15.5,50,0
0.42834,1,15.6,15.6,50,0
0.42959,1,15.7,15.7,50,0
0.43084,1,15.8,15.8,50,0
0.4321,1,15.9,15.9,50,0
0.43335,1,16,16,50,0
0.43536,1,16.1,16.1,50,0
0.43736,1,16.2,16.2,50,0
0.43936,1,16.3,16.3,50,0
0.44137,1,16.4,16.4,50,0
0.44337,1,16.5,16.5,50,0
0.44537,1,16.6,16.6,50,0
0.44738,1,16.7,16.7,50,0
0.44938,1,16.8,16.8,50,0
0.45138,1,16.9,16.9,50,0
0.45339,1,17,17,50,0
0.45598,1,17.1,17.1,50,0
0.45857,1,17.2,17.2,50,0
0.46116,1,17.3,17.3,50,0
0.46375,1,17.4,17.4,50,0
0.46634,1,17.5,17.5,50,0
0.46893,1,17.6,17.6,50,0
0.47152,1,17.7,17.7,50,0
0.47411,1,17.8,17.8,50,0
0.4767,1,17.9,17.9,50,0
0.47929,1,18,18,50,0
0.48215,1,18.1,18.1,50,0
0.485,1,18.2,18.2,50,0
0.48786,1,18.3,18.3,50,0
0.49072,1,18.4,18.4,50,0
0.49358,1,18.5,18.5,50,0
0.49644,1,18.6,18.6,50,0
0.49929,1,18.7,18.7,50,0
0.50215,1,18.8,18.8,50,0
0.50501,1,18.9,18.9,50,0
0.50787,1,19,19,50,0
0.51057,1,19.1,19.1,50,0
0.51328,1,19.2,19.2,50,0
0.51598,1,19.3,19.3,50,0
0.51869,1,19.4,19.4,50,0
0.52139,1,19.5,19.5,50,0
0.5241,1,19.6,19.6,50,0
0.5268,1,19.7,19.7,50,0
0.52951,1,19.8,19.8,50,0
0.53221,1,19.9,19.9,50,0
0.53492,1,20,20,50,0
0.5371,1,20.1,20.1,50,0
0.53929,1,20.2,20.2,50,0
0.54147,1,20.3,20.3,50,0
0.54365,1,20.4,20.4,50,0
0.54584,1,20.5,20.5,50,0
0.54802,1,20.6,20.6,50,0
0.55021,1,20.7,20.7,50,0
0.55239,1,20.8,20.8,50,0
0.55458,1,20.9,20.9,50,0
0.55676,1,21,21,50,0
0.55824,1,21.1,21.1,50,0
0.55973,1,21.2,21.2,50,0
0.56121,1,21.3,21.3,50,0
0.5627,1,21.4,21.4,50,0
0.56418,1,21.5,21.5,50,0
0.56567,1,21.6,21.6,50,0
0.56715,1,21.7,21.7,50,0
0.56864,1,21.8,21.8,50,0
0.57012,1,21.9,21.9,50,0
0.57161,1,22,22,50,0
0.57242,1,22.1,22.1,50,0
0.57323,1,22.2,22.2,50,0
0.57403,1,22.3,22.3,50,0
0.57484,1,22.4,22.4,50,0
0.57565,1,22.5,22.5,50,0
0.57646,1,22.6,22.6,50,0
0.57727,1,22.7,22.7,50,0
0.57808,1,22.8,22.8,50,0
0.57889,1,22.9,22.9,50,0
0.57969,1,23,23,50,0
0.57998,1,23.1,23.1,50,0
0.58026,1,23.2,23.2,50,0
0.58055,1,23.3,23.3,50,0
0.58083,1,23.4,23.4,50,0
0.58111,1,23.5,23.5,50,0
0.5814,1,23.6,23.6,50,0
0.58168,1,23.7,23.7,50,0
0.58197,1,23.8,23.8,50,0
0.58225,1,23.9,23.9,50,0
0.58254,1,24,24,50,0
0.5825,1,24.1,24.1,50,0
0.58245,1,24.2,24.2,50,0
0.58241,1,24.3,24.3,50,0
0.58237,1,24.4,24.4,50,0
0.58233,1,24.5,24.5,50,0
0.58229,1,24.6,24.6,50,0
0.58225,1,24.7,24.7,50,0
0.58221,1,24.8,24.8,50,0
0.58217,1,24.9,24.9,50,0
0.58213,1,25,25,50,0
0.58197,1,25.1,25.1,50,0
0.5818,1,25.2,25.2,50,0
0.58164,1,25.3,25.3,50,0
0.58147,1,25.4,25.4,50,0
0.58131,1,25.5,25.5,50,0
0.58114,1,25.6,25.6,50,0
0.58098,1,25.7,25.7,50,0
0.58081,1,25.8,25.8,50,0
0.58065,1,25.9,25.9,50,0
0.58048,1,26,26,50,0
0.58036,1,26.1,26.1,50,0
0.58024,1,26.2,26.2,50,0
0.58011,1,26.3,26.3,50,0
0.57999,1,26.4,26.4,50,0
0.57987,1,26.5,26.5,50,0
0.57975,1,26.6,26.6,50,0
0.57963,1,26.7,26.7,50,0
0.5795,1,26.8,26.8,50,0
0.57938,1,26.9,26.9,50,0
0.57926,1,27,27,50,0
0.5793,1,27.1,27.1,50,0
0.57934,1,27.2,27.2,50,0
0.57938,1,27.3,27.3,50,0
0.57942,1,27.4,27.4,50,0
0.57947,1,27.5,27.5,50,0
0.57951,1,27.6,27.6,50,0
0.57955,1,27.7,27.7,50,0
0.57959,1,27.8,27.8,50,0
0.57963,1,27.9,27.9,50,0
0.57967,1,28,28,50,0
0.57993,1,28.1,28.1,50,0
0.58019,1,28.2,28.2,50,0
0.58045,1,28.3,28.3,50,0
0.58071,1,28.4,28.4,50,0
0.58097,1,28.5,28.5,50,0
0.58123,1,28.6,28.6,50,0
0.58149,1,28.7,28.7,50,0
0.58175,1,28.8,28.8,50,0
0.58201,1,28.9,28.9,50,0
0.58227,1,29,29,50,0
0.58273,1,29.1,29.1,50,0
0.5832,1,29.2,29.2,50,0
0.58366,1,29.3,29.3,50,0
0.58413,1,29.4,29.4,50,0
0.5846,1,29.5,29.5,50,0
0.58506,1,29.6,29.6,50,0
0.58553,1,29.7,29.7,50,0
0.586,1,29.8,29.8,50,0
0.58646,1,29.9,29.9,50,0
0.58693,1,30,30,50,0
0.58753,1,30.1,30.1,50,0
0.58812,1,30.2,30.2,50,0
0.58872,1,30.3,30.3,50,0
0.58932,1,30.4,30.4,50,0
0.58992,1,30.5,30.5,50,0
0.59052,1,30.6,30.6,50,0
0.59112,1,30.7,30.7,50,0
0.59172,1,30.8,30.8,50,0
0.59231,1,30.9,30.9,50,0
0.59291,1,31,31,50,0
0.59352,1,31.1,31.1,50,0
0.59413,1,31.2,31.2,50,0
0.59474,1,31.3,31.3,50,0
0.59535,1,31.4,31.4,50,0
0.59595,1,31.5,31.5,50,0
0.59656,1,31.6,31.6,50,0
0.59717,1,31.7,31.7,50,0
0.59778,1,31.8,31.8,50,0
0.59839,1,31.9,31.9,50,0
0.599,1,32,32,50,0
0.59946,1,32.1,32.1,50,0
0.59991,1,32.2,32.2,50,0
0.60037,1,32.3,32.3,50,0
0.60083,1,32.4,32.4,50,0
0.60129,1,32.5,32.5,50,0
0.60174,1,32.6,32.6,50,0
0.6022,1,32.7,32.7,50,0
0.60266,1,32.8,32.8,50,0
0.60312,1,32.9,32.9,50,0
0.60357,1,33,33,50,0
0.60368,1,33.1,33.1,50,0
0.60378,1,33.2,33.2,50,0
0.60388,1,33.3,33.3,50,0
0.60399,1,33.4,33.4,50,0
0.60409,1,33.5,33.5,50,0
0.60419,1,33.6,33.6,50,0
0.6043,1,33.7,33.7,50,0
0.6044,1,33.8,33.8,50,0
0.6045,1,33.9,33.9,50,0
0.60461,1,34,34,50,0
0.6041,1,34.1,34.1,50,0
0.60359,1,34.2,34.2,50,0
0.60308,1,34.3,34.3,50,0
0.60257,1,34.4,34.4,50,0
0.60206,1,34.5,34.5,50,0
0.60155,1,34.6,34.6,50,0
0.60104,1,34.7,34.7,50,0
0.60054,1,34.8,34.8,50,0
0.60003,1,34.9,34.9,50,0
0.59952,1,35,35,50,0
0.59809,1,35.1,35.1,50,0
0.59667,1,35.2,35.2,50,0
0.59525,1,35.3,35.3,50,0
0.59383,1,35.4,35.4,50,0
0.5924,1,35.5,35.5,50,0
0.59098,1,35.6,35.6,50,0
0.58956,1,35.7,35.7,50,0
0.58814,1,35.8,35.8,50,0
0.58671,1,35.9,35.9,50,0
0.58529,1,36,36,50,0
0.58271,1,36.1,36.1,50,0
0.58014,1,36.2,36.2,50,0
0.57756,1,36.3,36.3,50,0
0.57498,1,36.4,36.4,50,0
0.57241,1,36.5,36.5,50,0
0.56983,1,36.6,36.6,50,0
0.56726,1,36.7,36.7,50,0
0.56468,1,36.8,36.8,50,0
0.5621,1,36.9,36.9,50,0
0.55953,1,37,37,50,0
0.55586,1,37.1,37.1,50,0
0.55219,1,37.2,37.2,50,0
0.54853,1,37.3,37.3,50,0
0.54486,1,37.4,37.4,50,0
0.54119,1,37.5,37.5,50,0
0.53753,1,37.6,37.6,50,0
0.53386,1,37.7,37.7,50,0
0.53019,1,37.8,37.8,50,0
0.52652,1,37.9,37.9,50,0
0.52286,1,38,38,50,0
0.51866,1,38.1,38.1,50,0
0.51447,1,38.2,38.2,50,0
0.51028,1,38.3,38.3,50,0
0.50609,1,38.4,38.4,50,0
0.5019,1,38.5,38.5,50,0
0.4977,1,38.6,38.6,50,0
0.49351,1,38.7,38.7,50,0
0.48932,1,38.8,38.8,50,0
0.48513,1,38.9,38.9,50,0
0.48093,1,39,39,50,0
0.47709,1,39.1,39.1,50,0
0.47325,1,39.2,39.2,50,0
0.4694,1,39.3,39.3,50,0
0.46556,1,39.4,39.4,50,0
0.46171,1,39.5,39.5,50,0
0.45787,1,39.6,39.6,50,0
0.45403,1,39.7,39.7,50,0
0.45018,1,39.8,39.8,50,0
0.44634,1,39.9,39.9,50,0
0.4425,1,40,40,50,0
0.43965,1,40.1,40.1,50,0
0.43681,1,40.2,40.2,50,0
0.43397,1,40.3,40.3,50,0
0.43113,1,40.4,40.4,50,0
0.42829,1,40.5,40.5,50,0
0.42545,1,40.6,40.6,50,0
0.4226,1,40.7,40.7,50,0
0.41976,1,40.8,40.8,50,0
0.41692,1,40.9,40.9,50,0
0.41408,1,41,41,50,0
0.41239,1,41.1,41.1,50,0
0.41069,1,41.2,41.2,50,0
0.409,1,41.3,41.3,50,0
0.40731,1,41.4,41.4,50,0
0.40561,1,41.5,41.5,50,0
0.40392,1,41.6,41.6,50,0
0.40223,1,41.7,41.7,50,0
0.40054,1,41.8,41.8,50,0
0.39884,1,41.9,41.9,50,0
0.39715,1,42,42,50,0
0.3964,1,42.1,42.1,50,0
0.39564,1,42.2,42.2,50,0
0.39489,1,42.3,42.3,50,0
0.39414,1,42.4,42.4,50,0
0.39338,1,42.5,42.5,50,0
0.39263,1,42.6,42.6,50,0
0.39188,1,42.7,42.7,50,0
0.39113,1,42.8,42.8,50,0
0.39037,1,42.9,42.9,50,0
0.38962,1,43,43,50,0
0.3895,1,43.1,43.1,50,0
0.38938,1,43.2,43.2,50,0
0.38926,1,43.3,43.3,50,0
0.38913,1,43.4,43.4,50,0
0.38901,1,43.5,43.5,50,0
0.38889,1,43.6,43.6,50,0
0.38877,1,43.7,43.7,50,0
0.38865,1,43.8,43.8,50,0
0.38853,1,43.9,43.9,50,0
0.38841,1,44,44,50,0
0.38865,1,44.1,44.1,50,0
0.38889,1,44.2,44.2,50,0
0.38913,1,44.3,44.3,50,0
0.38937,1,44.4,44.4,50,0
0.3896,1,44.5,44.5,50,0
0.38984,1,44.6,44.6,50,0
0.39008,1,44.7,44.7,50,0
0.39032,1,44.8,44.8,50,0
0.39056,1,44.9,44.9,50,0
0.3908,1,45,45,50,0
0.3912,1,45.1,45.1,50,0
0.39159,1,45.2,45.2,50,0
0.39198,1,45.3,45.3,50,0
0.39238,1,45.4,45.4,50,0
0.39277,1,45.5,45.5,50,0
0.39316,1,45.6,45.6,50,0
0.39356,1,45.7,45.7,50,0
0.39395,1,45.8,45.8,50,0
0.39434,1,45.9,45.9,50,0
0.39474,1,46,46,50,0
0.39513,1,46.1,46.1,50,0
0.39553,1,46.2,46.2,50,0
0.39592,1,46.3,46.3,50,0
0.39632,1,46.4,46.4,50,0
0.39671,1,46.5,46.5,50,0
0.39711,1,46.6,46.6,50,0
0.39751,1,46.7,46.7,50,0
0.3979,1,46.8,46.8,50,0
0.3983,1,46.9,46.9,50,0
0.39869,1,47,47,50,0
0.39899,1,47.1,47.1,50,0
0.39928,1,47.2,47.2,50,0
0.39957,1,47.3,47.3,50,0
0.39986,1,47.4,47.4,50,0
0.40016,1,47.5,47.5,50,0
0.40045,1,47.6,47.6,50,0
0.40074,1,47.7,47.7,50,0
0.40104,1,47.8,47.8,50,0
0.40133,1,47.9,47.9,50,0
0.40162,1,48,48,50,0
0.40176,1,48.1,48.1,50,0
0.40189,1,48.2,48.2,50,0
0.40203,1,48.3,48.3,50,0
0.40217,1,48.4,48.4,50,0
0.4023,1,48.5,48.5,50,0
0.40244,1,48.6,48.6,50,0
0.40257,1,48.7,48.7,50,0
0.40271,1,48.8,48.8,50,0
0.40284,1,48.9,48.9,50,0
0.40298,1,49,49,50,0
0.40296,1,49.1,49.1,50,0
0.40294,1,49.2,49.2,50,0
0.40291,1,49.3,49.3,50,0
0.40289,1,49.4,49.4,50,0
0.40287,1,49.5,49.5,50,0
0.40285,1,49.6,49.6,50,0
0.40283,1,49.7,49.7,50,0
0.40281,1,49.8,49.8,50,0
0.40278,1,49.9,49.9,50,0
0.40276,1,50,50,50,0
0.40264,1,50.1,50.1,50,0
0.40252,1,50.2,50.2,50,0
0.40239,1,50.3,50.3,50,0
0.40227,1,50.4,50.4,50,0
0.40215,1,50.5,50.5,50,0
0.40203,1,50.6,50.6,50,0
0.4019,1,50.7,50.7,50,0
0.40178,1,50.8,50.8,50,0
0.40166,1,50.9,50.9,50,0
0.40154,1,51,51,50,0
0.40141,1,51.1,51.1,50,0
0.40129,1,51.2,51.2,50,0
0.40119,1,51.3,51.3,50,0
0.4011,1,51.4,51.4,50,0
0.401,1,51.5,51.5,50,0
0.40091,1,51.6,51.6,50,0
0.40081,1,51.7,51.7,50,0
0.40072,1,51.8,51.8,50,0
0.40062,1,51.9,51.9,50,0
0.40053,1,52,52,50,0
0.40043,1,52.1,52.1,50,0
0.40034,1,52.2,52.2,50,0
0.40024,1,52.3,52.3,50,0
0.40015,1,52.4,52.4,50,0
0.40021,1,52.5,52.5,50,0
0.40038,1,52.6,52.6,50,0
0.40055,1,52.7,52.7,50,0
0.40072,1,52.8,52.8,50,0
0.40089,1,52.9,52.9,50,0
0.40107,1,53,53,50,0
0.40124,1,53.1,53.1,50,0
0.40141,1,53.2,53.2,50,0
0.40158,1,53.3,53.3,50,0
0.40175,1,53.4,53.4,50,0
0.40192,1,53.5,53.5,50,0
0.40209,1,53.6,53.6,50,0
0.4025,1,53.7,53.7,50,0
0.40325,1,53.8,53.8,50,0
0.404,1,53.9,53.9,50,0
0.40476,1,54,54,50,0
0.40551,1,54.1,54.1,50,0
0.40626,1,54.2,54.2,50,0
0.40701,1,54.3,54.3,50,0
0.40777,1,54.4,54.4,50,0
0.40852,1,54.5,54.5,50,0
0.40927,1,54.6,54.6,50,0
0.41003,1,54.7,54.7,50,0
0.41078,1,54.8,54.8,50,0
0.41173,1,54.9,54.9,50,0
0.4134,1,55,55,50,0
0.41506,1,55.1,55.1,50,0
0.41673,1,55.2,55.2,50,0
0.41839,1,55.3,55.3,50,0
0.42006,1,55.4,55.4,50,0
0.42172,1,55.5,55.5,50,0
0.42339,1,55.6,55.6,50,0
0.42505,1,55.7,55.7,50,0
0.42672,1,55.8,55.8,50,0
0.42839,1,55.9,55.9,50,0
0.43005,1,56,56,50,0
0.43174,1,56.1,56.1,50,0
0.43445,1,56.2,56.2,50,0
0.43716,1,56.3,56.3,50,0
0.43987,1,56.4,56.4,50,0
0.44258,1,56.5,56.5,50,0
0.44529,1,56.6,56.6,50,0
0.448,1,56.7,56.7,50,0
0.45071,1,56.8,56.8,50,0
0.45342,1,56.9,56.9,50,0
0.45613,1,57,57,50,0
0.45884,1,57.1,57.1,50,0
0.46155,1,57.2,57.2,50,0
0.46426,1,57.3,57.3,50,0
0.46754,1,57.4,57.4,50,0
0.47094,1,57.5,57.5,50,0
0.47433,1,57.6,57.6,50,0
0.47772,1,57.7,57.7,50,0
0.48112,1,57.8,57.8,50,0
0.48451,1,57.9,57.9,50,0
0.48791,1,58,58,50,0
0.4913,1,58.1,58.1,50,0
0.49469,1,58.2,58.2,50,0
0.49809,1,58.3,58.3,50,0
0.50148,1,58.4,58.4,50,0
0.50488,1,58.5,58.5,50,0
0.50819,1,58.6,58.6,50,0
0.51146,1,58.7,58.7,50,0
0.51472,1,58.8,58.8,50,0
0.51799,1,58.9,58.9,50,0
0.52126,1,59,59,50,0
0.52452,1,59.1,59.1,50,0
0.52779,1,59.2,59.2,50,0
0.53105,1,59.3,59.3,50,0
0.53432,1,59.4,59.4,50,0
0.53759,1,59.5,59.5,50,0
0.54085,1,59.6,59.6,50,0
0.54412,1,59.7,59.7,50,0
0.54702,1,59.8,59.8,50,0
0.54946,1,59.9,59.9,50,0
0.5519,1,60,60,50,0
0.55433,1,60.1,60.1,50,0
0.55677,1,60.2,60.2,50,0
0.5592,1,60.3,60.3,50,0
0.56164,1,60.4,60.4,50,0
0.56407,1,60.5,60.5,50,0
0.56651,1,60.6,60.6,50,0
0.56895,1,60.7,60.7,50,0
0.57138,1,60.8,60.8,50,0
0.57382,1,60.9,60.9,50,0
0.57603,1,61,61,50,0
0.57745,1,61.1,61.1,50,0
0.57888,1,61.2,61.2,50,0
0.5803,1,61.3,61.3,50,0
0.58172,1,61.4,61.4,50,0
0.58314,1,61.5,61.5,50,0
0.58456,1,61.6,61.6,50,0
0.58599,1,61.7,61.7,50,0
0.58741,1,61.8,61.8,50,0
0.58883,1,61.9,61.9,50,0
0.59025,1,62,62,50,0
0.59168,1,62.1,62.1,50,0
0.5931,1,62.2,62.2,50,0
0.59373,1,62.3,62.3,50,0
0.59432,1,62.4,62.4,50,0
0.59492,1,62.5,62.5,50,0
0.59551,1,62.6,62.6,50,0
0.5961,1,62.7,62.7,50,0
0.5967,1,62.8,62.8,50,0
0.59729,1,62.9,62.9,50,0
0.59788,1,63,63,50,0
0.59848,1,63.1,63.1,50,0
0.59907,1,63.2,63.2,50,0
0.59966,1,63.3,63.3,50,0
0.60026,1,63.4,63.4,50,0
0.60048,1,63.5,63.5,50,0
0.60047,1,63.6,63.6,50,0
0.60045,1,63.7,63.7,50,0
0.60044,1,63.8,63.8,50,0
0.60042,1,63.9,63.9,50,0
0.60041,1,64,64,50,0
0.6004,1,64.1,64.1,50,0
0.60038,1,64.2,64.2,50,0
0.60037,1,64.3,64.3,50,0
0.60035,1,64.4,64.4,50,0
0.60033,1,64.5,64.5,50,0
0.60032,1,64.6,64.6,50,0
0.60022,1,64.7,64.7,50,0
0.59967,1,64.8,64.8,50,0
0.59913,1,64.9,64.9,50,0
0.59858,1,65,65,50,0
0.59804,1,65.1,65.1,50,0
0.59749,1,65.2,65.2,50,0
0.59695,1,65.3,65.3,50,0
0.5964,1,65.4,65.4,50,0
0.59585,1,65.5,65.5,50,0
0.5953,1,65.6,65.6,50,0
0.59476,1,65.7,65.7,50,0
0.59421,1,65.8,65.8,50,0
0.59366,1,65.9,65.9,50,0
0.59271,1,66,66,50,0
0.59155,1,66.1,66.1,50,0
0.59039,1,66.2,66.2,50,0
0.58923,1,66.3,66.3,50,0
0.58807,1,66.4,66.4,50,0
0.58691,1,66.5,66.5,50,0
0.58575,1,66.6,66.6,50,0
0.58459,1,66.7,66.7,50,0
0.58342,1,66.8,66.8,50,0
0.58225,1,66.9,66.9,50,0
0.58108,1,67,67,50,0
0.57991,1,67.1,67.1,50,0
0.5787,1,67.2,67.2,50,0
0.57681,1,67.3,67.3,50,0
0.57492,1,67.4,67.4,50,0
0.57302,1,67.5,67.5,50,0
0.57113,1,67.6,67.6,50,0
0.56922,1,67.7,67.7,50,0
0.56732,1,67.8,67.8,50,0
0.56541,1,67.9,67.9,50,0
0.5635,1,68,68,50,0
0.56159,1,68.1,68.1,50,0
0.55967,1,68.2,68.2,50,0
0.55776,1,68.3,68.3,50,0
0.55583,1,68.4,68.4,50,0
0.5537,1,68.5,68.5,50,0
0.55115,1,68.6,68.6,50,0
0.54859,1,68.7,68.7,50,0
0.54602,1,68.8,68.8,50,0
0.54346,1,68.9,68.9,50,0
0.54088,1,69,69,50,0
0.53831,1,69.1,69.1,50,0
0.53573,1,69.2,69.2,50,0
0.53314,1,69.3,69.3,50,0
0.53055,1,69.4,69.4,50,0
0.52796,1,69.5,69.5,50,0
0.52536,1,69.6,69.6,50,0
0.52275,1,69.7,69.7,50,0
0.52006,1,69.8,69.8,50,0
0.51726,1,69.9,69.9,50,0
0.51446,1,70,70,50,0
0.51166,1,70.1,70.1,50,0
0.50885,1,70.2,70.2,50,0
0.50604,1,70.3,70.3,50,0
0.50322,1,70.4,70.4,50,0
0.50041,1,70.5,70.5,50,0
0.49758,1,70.6,70.6,50,0
0.49476,1,70.7,70.7,50,0
0.49192,1,70.8,70.8,50,0
0.48909,1,70.9,70.9,50,0
0.48625,1,71,71,50,0
0.48363,1,71.1,71.1,50,0
0.48117,1,71.2,71.2,50,0
0.47872,1,71.3,71.3,50,0
0.47627,1,71.4,71.4,50,0
0.47382,1,71.5,71.5,50,0
0.47136,1,71.6,71.6,50,0
0.46891,1,71.7,71.7,50,0
0.46645,1,71.8,71.8,50,0
0.464,1,71.9,71.9,50,0
0.46154,1,72,72,50,0
0.45908,1,72.1,72.1,50,0
0.45662,1,72.2,72.2,50,0
0.45416,1,72.3,72.3,50,0
0.45199,1,72.4,72.4,50,0
0.45024,1,72.5,72.5,50,0
0.44848,1,72.6,72.6,50,0
0.44673,1,72.7,72.7,50,0
0.44498,1,72.8,72.8,50,0
0.44323,1,72.9,72.9,50,0
0.44149,1,73,73,50,0
0.43974,1,73.1,73.1,50,0
0.438,1,73.2,73.2,50,0
0.43626,1,73.3,73.3,50,0
0.43453,1,73.4,73.4,50,0
0.43279,1,73.5,73.5,50,0
0.43106,1,73.6,73.6,50,0
0.42933,1,73.7,73.7,50,0
0.42821,1,73.8,73.8,50,0
0.42711,1,73.9,73.9,50,0
0.42601,1,74,74,50,0
0.42492,1,74.1,74.1,50,0
0.42383,1,74.2,74.2,50,0
0.42274,1,74.3,74.3,50,0
0.42166,1,74.4,74.4,50,0
0.42058,1,74.5,74.5,50,0
0.4195,1,74.6,74.6,50,0
0.41842,1,74.7,74.7,50,0
0.41735,1,74.8,74.8,50,0
