"c","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.33286,1,13.7,13.7,50,0
0.33216,1,13.8,13.8,50,0
0.33147,1,13.9,13.9,50,0
0.33077,1,14,14,50,0
0.33067,1,14.1,14.1,50,0
0.33057,1,14.2,14.2,50,0
0.33047,1,14.3,14.3,50,0
0.33037,1,14.4,14.4,50,0
0.33027,1,14.5,14.5,50,0
0.33017,1,14.6,14.6,50,0
0.33007,1,14.7,14.7,50,0
0.32997,1,14.8,14.8,50,0
0.32987,1,14.9,14.9,50,0
0.32977,1,15,15,50,0
0.33022,1,15.1,15.1,50,0
0.33068,1,15.2,15.2,50,0
0.33113,1,15.3,15.3,50,0
0.33158,1,15.4,15.4,50,0
0.33204,1,15.5,15.5,50,0
0.33249,1,15.6,15.6,50,0
0.33294,1,15.7,15.7,50,0
0.3334,1,15.8,15.8,50,0
0.33385,1,15.9,15.9,50,0
0.3343,1,16,16,50,0
0.33544,1,16.1,16.1,50,0
0.33658,1,16.2,16.2,50,0
0.33772,1,16.3,16.3,50,0
0.33886,1,16.4,16.4,50,0
0.33999,1,16.5,16.5,50,0
0.34113,1,16.6,16.6,50,0
0.34227,1,16.7,16.7,50,0
0.34341,1,16.8,16.8,50,0
0.34455,1,16.9,16.9,50,0
0.34569,1,17,17,50,0
0.34781,1,17.1,17.1,50,0
0.34994,1,17.2,17.2,50,0
0.35206,1,17.3,17.3,50,0
0.35419,1,17.4,17.4,50,0
0.35631,1,17.5,17.5,50,0
0.35844,1,17.6,17.6,50,0
0.36056,1,17.7,17.7,50,0
0.36269,1,17.8,17.8,50,0
0.36482,1,17.9,17.9,50,0
0.36694,1,18,18,50,0
0.37045,1,18.1,18.1,50,0
0.37397,1,18.2,18.2,50,0
0.37748,1,18.3,18.3,50,0
0.38099,1,18.4,18.4,50,0
0.38451,1,18.5,18.5,50,0
0.38802,1,18.6,18.6,50,0
0.39154,1,18.7,18.7,50,0
0.39505,1,18.8,18.8,50,0
0.39856,1,18.9,18.9,50,0
0.40208,1,19,19,50,0
0.40719,1,19.1,19.1,50,0
0.4123,1,19.2,19.2,50,0
0.41741,1,19.3,19.3,50,0
0.42253,1,19.4,19.4,50,0
0.42764,1,19.5,19.5,50,0
0.43275,1,19.6,19.6,50,0
0.43787,1,19.7,19.7,50,0
0.44298,1,19.8,19.8,50,0
0.44809,1,19.9,19.9,50,0
0.4532,1,20,20,50,0
0.45944,1,20.1,20.1,50,0
0.46568,1,20.2,20.2,50,0
0.47192,1,20.3,20.3,50,0
0.47816,1,20.4,20.4,50,0
0.48439,1,20.5,20.5,50,0
0.49063,1,20.6,20.6,50,0
0.49687,1,20.7,20.7,50,0
0.50311,1,20.8,20.8,50,0
0.50934,1,20.9,20.9,50,0
0.51558,1,21,21,50,0
0.52169,1,21.1,21.1,50,0
0.5278,1,21.2,21.2,50,0
0.53391,1,21.3,21.3,50,0
0.54002,1,21.4,21.4,50,0
0.54613,1,21.5,21.5,50,0
0.55224,1,21.6,21.6,50,0
0.55835,1,21.7,21.7,50,0
0.56446,1,21.8,21.8,50,0
0.57057,1,21.9,21.9,50,0
0.57668,1,22,22,50,0
0.58146,1,22.1,22.1,50,0
0.58624,1,22.2,22.2,50,0
0.59102,1,22.3,22.3,50,0
0.5958,1,22.4,22.4,50,0
0.60058,1,22.5,22.5,50,0
0.60535,1,22.6,22.6,50,0
0.61013,1,22.7,22.7,50,0
0.61491,1,22.8,22.8,50,0
0.61969,1,22.9,22.9,50,0
0.62447,1,23,23,50,0
0.62756,1,23.1,23.1,50,0
0.63065,1,23.2,23.2,50,0
0.63374,1,23.3,23.3,50,0
0.63683,1,23.4,23.4,50,0
0.63992,1,23.5,23.5,50,0
0.64301,1,23.6,23.6,50,0
0.64611,1,23.7,23.7,50,0
0.6492,1,23.8,23.8,50,0
0.65229,1,23.9,23.9,50,0
0.65538,1,24,24,50,0
0.65713,1,24.1,24.1,50,0
0.65887,1,24.2,24.2,50,0
0.66062,1,24.3,24.3,50,0
0.66237,1,24.4,24.4,50,0
0.66411,1,24.5,24.5,50,0
0.66586,1,24.6,24.6,50,0
0.6676,1,24.7,24.7,50,0
0.66935,1,24.8,24.8,50,0
0.6711,1,24.9,24.9,50,0
0.67284,1,25,25,50,0
0.67375,1,25.1,25.1,50,0
0.67466,1,25.2,25.2,50,0
0.67557,1,25.3,25.3,50,0
0.67648,1,25.4,25.4,50,0
0.67739,1,25.5,25.5,50,0
0.6783,1,25.6,25.6,50,0
0.67921,1,25.7,25.7,50,0
0.68012,1,25.8,25.8,50,0
0.68103,1,25.9,25.9,50,0
0.68194,1,26,26,50,0
0.6824,1,26.1,26.1,50,0
0.68285,1,26.2,26.2,50,0
0.68331,1,26.3,26.3,50,0
0.68377,1,26.4,26.4,50,0
0.68423,1,26.5,26.5,50,0
0.68469,1,26.6,26.6,50,0
0.68514,1,26.7,26.7,50,0
0.6856,1,26.8,26.8,50,0
0.68606,1,26.9,26.9,50,0
0.68652,1,27,27,50,0
0.68675,1,27.1,27.1,50,0
0.68699,1,27.2,27.2,50,0
0.68723,1,27.3,27.3,50,0
0.68746,1,27.4,27.4,50,0
0.6877,1,27.5,27.5,50,0
0.68793,1,27.6,27.6,50,0
0.68817,1,27.7,27.7,50,0
0.68841,1,27.8,27.8,50,0
0.68864,1,27.9,27.9,50,0
0.68888,1,28,28,50,0
0.68901,1,28.1,28.1,50,0
0.68914,1,28.2,28.2,50,0
0.68927,1,28.3,28.3,50,0
0.6894,1,28.4,28.4,50,0
0.68954,1,28.5,28.5,50,0
0.68967,1,28.6,28.6,50,0
0.6898,1,28.7,28.7,50,0
0.68993,1,28.8,28.8,50,0
0.69006,1,28.9,28.9,50,0
0.6902,1,29,29,50,0
0.69027,1,29.1,29.1,50,0
0.69035,1,29.2,29.2,50,0
0.69043,1,29.3,29.3,50,0
0.69051,1,29.4,29.4,50,0
0.69059,1,29.5,29.5,50,0
0.69067,1,29.6,29.6,50,0
0.69075,1,29.7,29.7,50,0
0.69082,1,29.8,29.8,50,0
0.6909,1,29.9,29.9,50,0
0.69098,1,30,30,50,0
0.69101,1,30.1,30.1,50,0
0.69104,1,30.2,30.2,50,0
0.69108,1,30.3,30.3,50,0
0.69111,1,30.4,30.4,50,0
0.69114,1,30.5,30.5,50,0
0.69117,1,30.6,30.6,50,0
0.6912,1,30.7,30.7,50,0
0.69123,1,30.8,30.8,50,0
0.69126,1,30.9,30.9,50,0
0.69129,1,31,31,50,0
0.69124,1,31.1,31.1,50,0
0.69119,1,31.2,31.2,50,0
0.69113,1,31.3,31.3,50,0
0.69108,1,31.4,31.4,50,0
0.69102,1,31.5,31.5,50,0
0.69097,1,31.6,31.6,50,0
0.69091,1,31.7,31.7,50,0
0.69086,1,31.8,31.8,50,0
0.6908,1,31.9,31.9,50,0
0.69075,1,32,32,50,0
0.6905,1,32.1,32.1,50,0
0.69025,1,32.2,32.2,50,0
0.69,1,32.3,32.3,50,0
0.68975,1,32.4,32.4,50,0
0.6895,1,32.5,32.5,50,0
0.68926,1,32.6,32.6,50,0
0.68901,1,32.7,32.7,50,0
0.68876,1,32.8,32.8,50,0
0.68851,1,32.9,32.9,50,0
0.68826,1,33,33,50,0
0.68757,1,33.1,33.1,50,0
0.68688,1,33.2,33.2,50,0
0.68619,1,33.3,33.3,50,0
0.6855,1,33.4,33.4,50,0
0.68482,1,33.5,33.5,50,0
0.68413,1,33.6,33.6,50,0
0.68344,1,33.7,33.7,50,0
0.68275,1,33.8,33.8,50,0
0.68206,1,33.9,33.9,50,0
0.68137,1,34,34,50,0
0.67975,1,34.1,34.1,50,0
0.67813,1,34.2,34.2,50,0
0.6765,1,34.3,34.3,50,0
0.67488,1,34.4,34.4,50,0
0.67326,1,34.5,34.5,50,0
0.67164,1,34.6,34.6,50,0
0.67002,1,34.7,34.7,50,0
0.66839,1,34.8,34.8,50,0
0.66677,1,34.9,34.9,50,0
0.66515,1,35,35,50,0
0.66179,1,35.1,35.1,50,0
0.65843,1,35.2,35.2,50,0
0.65507,1,35.3,35.3,50,0
0.65171,1,35.4,35.4,50,0
0.64835,1,35.5,35.5,50,0
0.64499,1,35.6,35.6,50,0
0.64164,1,35.7,35.7,50,0
0.63828,1,35.8,35.8,50,0
0.63492,1,35.9,35.9,50,0
0.63156,1,36,36,50,0
0.62573,1,36.1,36.1,50,0
0.6199,1,36.2,36.2,50,0
0.61408,1,36.3,36.3,50,0
0.60825,1,36.4,36.4,50,0
0.60242,1,36.5,36.5,50,0
0.59659,1,36.6,36.6,50,0
0.59076,1,36.7,36.7,50,0
0.58494,1,36.8,36.8,50,0
0.57911,1,36.9,36.9,50,0
0.57328,1,37,37,50,0
0.56548,1,37.1,37.1,50,0
0.55767,1,37.2,37.2,50,0
0.54987,1,37.3,37.3,50,0
0.54206,1,37.4,37.4,50,0
0.53426,1,37.5,37.5,50,0
0.52645,1,37.6,37.6,50,0
0.51865,1,37.7,37.7,50,0
0.51085,1,37.8,37.8,50,0
0.50304,1,37.9,37.9,50,0
0.49524,1,38,38,50,0
0.48766,1,38.1,38.1,50,0
0.48009,1,38.2,38.2,50,0
0.47252,1,38.3,38.3,50,0
0.46494,1,38.4,38.4,50,0
0.45737,1,38.5,38.5,50,0
0.44979,1,38.6,38.6,50,0
0.44222,1,38.7,38.7,50,0
0.43465,1,38.8,38.8,50,0
0.42707,1,38.9,38.9,50,0
0.4195,1,39,39,50,0
0.41414,1,39.1,39.1,50,0
0.40877,1,39.2,39.2,50,0
0.40341,1,39.3,39.3,50,0
0.39805,1,39.4,39.4,50,0
0.39269,1,39.5,39.5,50,0
0.38733,1,39.6,39.6,50,0
0.38197,1,39.7,39.7,50,0
0.37661,1,39.8,39.8,50,0
0.37124,1,39.9,39.9,50,0
0.36588,1,40,40,50,0
0.36291,1,40.1,40.1,50,0
0.35994,1,40.2,40.2,50,0
0.35697,1,40.3,40.3,50,0
0.354,1,40.4,40.4,50,0
0.35103,1,40.5,40.5,50,0
0.34806,1,40.6,40.6,50,0
0.34509,1,40.7,40.7,50,0
0.34212,1,40.8,40.8,50,0
0.33915,1,40.9,40.9,50,0
0.33618,1,41,41,50,0
0.33479,1,41.1,41.1,50,0
0.33339,1,41.2,41.2,50,0
0.33199,1,41.3,41.3,50,0
0.33059,1,41.4,41.4,50,0
0.3292,1,41.5,41.5,50,0
0.3278,1,41.6,41.6,50,0
0.3264,1,41.7,41.7,50,0
0.325,1,41.8,41.8,50,0
0.32361,1,41.9,41.9,50,0
0.32221,1,42,42,50,0
0.32162,1,42.1,42.1,50,0
0.32103,1,42.2,42.2,50,0
0.32044,1,42.3,42.3,50,0
0.31985,1,42.4,42.4,50,0
0.31927,1,42.5,42.5,50,0
0.31868,1,42.6,42.6,50,0
0.31809,1,42.7,42.7,50,0
0.3175,1,42.8,42.8,50,0
0.31691,1,42.9,42.9,50,0
0.31633,1,43,43,50,0
0.3161,1,43.1,43.1,50,0
0.31588,1,43.2,43.2,50,0
0.31566,1,43.3,43.3,50,0
0.31544,1,43.4,43.4,50,0
0.31522,1,43.5,43.5,50,0
0.31499,1,43.6,43.6,50,0
0.31477,1,43.7,43.7,50,0
0.31455,1,43.8,43.8,50,0
0.31433,1,43.9,43.9,50,0
0.31411,1,44,44,50,0
0.31404,1,44.1,44.1,50,0
0.31396,1,44.2,44.2,50,0
0.31389,1,44.3,44.3,50,0
0.31382,1,44.4,44.4,50,0
0.31375,1,44.5,44.5,50,0
0.31368,1,44.6,44.6,50,0
0.31361,1,44.7,44.7,50,0
0.31354,1,44.8,44.8,50,0
0.31347,1,44.9,44.9,50,0
0.3134,1,45,45,50,0
0.31338,1,45.1,45.1,50,0
0.31337,1,45.2,45.2,50,0
0.31335,1,45.3,45.3,50,0
0.31334,1,45.4,45.4,50,0
0.31332,1,45.5,45.5,50,0
0.3133,1,45.6,45.6,50,0
0.31329,1,45.7,45.7,50,0
0.31327,1,45.8,45.8,50,0
0.31326,1,45.9,45.9,50,0
0.31324,1,46,46,50,0
0.31324,1,46.1,46.1,50,0
0.31324,1,46.2,46.2,50,0
0.31323,1,46.3,46.3,50,0
0.31323,1,46.4,46.4,50,0
0.31323,1,46.5,46.5,50,0
0.31323,1,46.6,46.6,50,0
0.31323,1,46.7,46.7,50,0
0.31323,1,46.8,46.8,50,0
0.31322,1,46.9,46.9,50,0
0.31322,1,47,47,50,0
0.31322,1,47.1,47.1,50,0
0.31322,1,47.2,47.2,50,0
0.31322,1,47.3,47.3,50,0
0.31322,1,47.4,47.4,50,0
0.31322,1,47.5,47.5,50,0
0.31322,1,47.6,47.6,50,0
0.31321,1,47.7,47.7,50,0
0.31321,1,47.8,47.8,50,0
0.31321,1,47.9,47.9,50,0
0.31321,1,48,48,50,0
0.31321,1,48.1,48.1,50,0
0.31322,1,48.2,48.2,50,0
0.31322,1,48.3,48.3,50,0
0.31322,1,48.4,48.4,50,0
0.31323,1,48.5,48.5,50,0
0.31323,1,48.6,48.6,50,0
0.31323,1,48.7,48.7,50,0
0.31324,1,48.8,48.8,50,0
0.31324,1,48.9,48.9,50,0
0.31324,1,49,49,50,0
0.31327,1,49.1,49.1,50,0
0.3133,1,49.2,49.2,50,0
0.31333,1,49.3,49.3,50,0
0.31336,1,49.4,49.4,50,0
0.3134,1,49.5,49.5,50,0
0.31343,1,49.6,49.6,50,0
0.31346,1,49.7,49.7,50,0
0.31349,1,49.8,49.8,50,0
0.31352,1,49.9,49.9,50,0
0.31355,1,50,50,50,0
0.31367,1,50.1,50.1,50,0
0.31378,1,50.2,50.2,50,0
0.3139,1,50.3,50.3,50,0
0.31402,1,50.4,50.4,50,0
0.31413,1,50.5,50.5,50,0
0.31425,1,50.6,50.6,50,0
0.31437,1,50.7,50.7,50,0
0.31448,1,50.8,50.8,50,0
0.3146,1,50.9,50.9,50,0
0.31472,1,51,51,50,0
0.31504,1,51.1,51.1,50,0
0.31537,1,51.2,51.2,50,0
0.3157,1,51.3,51.3,50,0
0.31603,1,51.4,51.4,50,0
0.31636,1,51.5,51.5,50,0
0.31668,1,51.6,51.6,50,0
0.31701,1,51.7,51.7,50,0
0.31734,1,51.8,51.8,50,0
0.31767,1,51.9,51.9,50,0
0.318,1,52,52,50,0
0.3188,1,52.1,52.1,50,0
0.31961,1,52.2,52.2,50,0
0.32041,1,52.3,52.3,50,0
0.32122,1,52.4,52.4,50,0
0.32202,1,52.5,52.5,50,0
0.32283,1,52.6,52.6,50,0
0.32363,1,52.7,52.7,50,0
0.32444,1,52.8,52.8,50,0
0.32524,1,52.9,52.9,50,0
0.32604,1,53,53,50,0
0.32783,1,53.1,53.1,50,0
0.32961,1,53.2,53.2,50,0
0.3314,1,53.3,53.3,50,0
0.33318,1,53.4,53.4,50,0
0.33497,1,53.5,53.5,50,0
0.33675,1,53.6,53.6,50,0
0.33854,1,53.7,53.7,50,0
0.34032,1,53.8,53.8,50,0
0.3421,1,53.9,53.9,50,0
0.34389,1,54,54,50,0
0.34741,1,54.1,54.1,50,0
0.35093,1,54.2,54.2,50,0
0.35444,1,54.3,54.3,50,0
0.35796,1,54.4,54.4,50,0
0.36148,1,54.5,54.5,50,0
0.365,1,54.6,54.6,50,0
0.36852,1,54.7,54.7,50,0
0.37204,1,54.8,54.8,50,0
0.37555,1,54.9,54.9,50,0
0.37907,1,55,55,50,0
0.38491,1,55.1,55.1,50,0
0.39074,1,55.2,55.2,50,0
0.39657,1,55.3,55.3,50,0
0.4024,1,55.4,55.4,50,0
0.40824,1,55.5,55.5,50,0
0.41407,1,55.6,55.6,50,0
0.4199,1,55.7,55.7,50,0
0.42574,1,55.8,55.8,50,0
0.43157,1,55.9,55.9,50,0
0.4374,1,56,56,50,0
0.44494,1,56.1,56.1,50,0
0.45248,1,56.2,56.2,50,0
0.46003,1,56.3,56.3,50,0
0.46757,1,56.4,56.4,50,0
0.47511,1,56.5,56.5,50,0
0.48265,1,56.6,56.6,50,0
0.49019,1,56.7,56.7,50,0
0.49773,1,56.8,56.8,50,0
0.50527,1,56.9,56.9,50,0
0.51281,1,57,57,50,0
0.52003,1,57.1,57.1,50,0
0.52725,1,57.2,57.2,50,0
0.53447,1,57.3,57.3,50,0
0.54169,1,57.4,57.4,50,0
0.54891,1,57.5,57.5,50,0
0.55613,1,57.6,57.6,50,0
0.56335,1,57.7,57.7,50,0
0.57056,1,57.8,57.8,50,0
0.57778,1,57.9,57.9,50,0
0.585,1,58,58,50,0
0.59019,1,58.1,58.1,50,0
0.59537,1,58.2,58.2,50,0
0.60055,1,58.3,58.3,50,0
0.60573,1,58.4,58.4,50,0
0.61092,1,58.5,58.5,50,0
0.6161,1,58.6,58.6,50,0
0.62128,1,58.7,58.7,50,0
0.62646,1,58.8,58.8,50,0
0.63165,1,58.9,58.9,50,0
0.63683,1,59,59,50,0
0.63981,1,59.1,59.1,50,0
0.6428,1,59.2,59.2,50,0
0.64579,1,59.3,59.3,50,0
0.64877,1,59.4,59.4,50,0
0.65176,1,59.5,59.5,50,0
0.65474,1,59.6,59.6,50,0
0.65773,1,59.7,59.7,50,0
0.66072,1,59.8,59.8,50,0
0.6637,1,59.9,59.9,50,0
0.66669,1,60,60,50,0
0.66818,1,60.1,60.1,50,0
0.66967,1,60.2,60.2,50,0
0.67116,1,60.3,60.3,50,0
0.67265,1,60.4,60.4,50,0
0.67413,1,60.5,60.5,50,0
0.67562,1,60.6,60.6,50,0
0.67711,1,60.7,60.7,50,0
0.6786,1,60.8,60.8,50,0
0.68009,1,60.9,60.9,50,0
0.68158,1,61,61,50,0
0.68225,1,61.1,61.1,50,0
0.68292,1,61.2,61.2,50,0
0.68359,1,61.3,61.3,50,0
0.68426,1,61.4,61.4,50,0
0.68493,1,61.5,61.5,50,0
0.68559,1,61.6,61.6,50,0
0.68626,1,61.7,61.7,50,0
0.68693,1,61.8,61.8,50,0
0.6876,1,61.9,61.9,50,0
0.68827,1,62,62,50,0
0.68853,1,62.1,62.1,50,0
0.68879,1,62.2,62.2,50,0
0.68904,1,62.3,62.3,50,0
0.6893,1,62.4,62.4,50,0
0.68956,1,62.5,62.5,50,0
0.68982,1,62.6,62.6,50,0
0.69007,1,62.7,62.7,50,0
0.69033,1,62.8,62.8,50,0
0.69059,1,62.9,62.9,50,0
0.69085,1,63,63,50,0
0.69089,1,63.1,63.1,50,0
0.69093,1,63.2,63.2,50,0
0.69098,1,63.3,63.3,50,0
0.69102,1,63.4,63.4,50,0
0.69107,1,63.5,63.5,50,0
0.69111,1,63.6,63.6,50,0
0.69115,1,63.7,63.7,50,0
0.6912,1,63.8,63.8,50,0
0.69124,1,63.9,63.9,50,0
0.69128,1,64,64,50,0
0.69117,1,64.1,64.1,50,0
0.69107,1,64.2,64.2,50,0
0.69096,1,64.3,64.3,50,0
0.69085,1,64.4,64.4,50,0
0.69074,1,64.5,64.5,50,0
0.69063,1,64.6,64.6,50,0
0.69053,1,64.7,64.7,50,0
0.69042,1,64.8,64.8,50,0
0.69031,1,64.9,64.9,50,0
0.6902,1,65,65,50,0
0.6899,1,65.1,65.1,50,0
0.6896,1,65.2,65.2,50,0
0.6893,1,65.3,65.3,50,0
0.689,1,65.4,65.4,50,0
0.68869,1,65.5,65.5,50,0
0.68839,1,65.6,65.6,50,0
0.68809,1,65.7,65.7,50,0
0.68779,1,65.8,65.8,50,0
0.68749,1,65.9,65.9,50,0
0.68719,1,66,66,50,0
0.68653,1,66.1,66.1,50,0
0.68587,1,66.2,66.2,50,0
0.68521,1,66.3,66.3,50,0
0.68455,1,66.4,66.4,50,0
0.68389,1,66.5,66.5,50,0
0.68323,1,66.6,66.6,50,0
0.68257,1,66.7,66.7,50,0
0.68191,1,66.8,66.8,50,0
0.68125,1,66.9,66.9,50,0
0.68059,1,67,67,50,0
0.67922,1,67.1,67.1,50,0
0.67785,1,67.2,67.2,50,0
0.67649,1,67.3,67.3,50,0
0.67512,1,67.4,67.4,50,0
0.67375,1,67.5,67.5,50,0
0.67238,1,67.6,67.6,50,0
0.67101,1,67.7,67.7,50,0
0.66965,1,67.8,67.8,50,0
0.66828,1,67.9,67.9,50,0
0.66691,1,68,68,50,0
0.66426,1,68.1,68.1,50,0
0.6616,1,68.2,68.2,50,0
0.65895,1,68.3,68.3,50,0
0.6563,1,68.4,68.4,50,0
0.65364,1,68.5,68.5,50,0
0.65099,1,68.6,68.6,50,0
0.64834,1,68.7,68.7,50,0
0.64569,1,68.8,68.8,50,0
0.64303,1,68.9,68.9,50,0
0.64038,1,69,69,50,0
0.63581,1,69.1,69.1,50,0
0.63125,1,69.2,69.2,50,0
0.62669,1,69.3,69.3,50,0
0.62212,1,69.4,69.4,50,0
0.61756,1,69.5,69.5,50,0
0.61299,1,69.6,69.6,50,0
0.60843,1,69.7,69.7,50,0
0.60386,1,69.8,69.8,50,0
0.5993,1,69.9,69.9,50,0
0.59474,1,70,70,50,0
0.58824,1,70.1,70.1,50,0
0.58174,1,70.2,70.2,50,0
0.57525,1,70.3,70.3,50,0
0.56875,1,70.4,70.4,50,0
0.56225,1,70.5,70.5,50,0
0.55575,1,70.6,70.6,50,0
0.54926,1,70.7,70.7,50,0
0.54276,1,70.8,70.8,50,0
0.53626,1,70.9,70.9,50,0
0.52977,1,71,71,50,0
0.52257,1,71.1,71.1,50,0
0.51537,1,71.2,71.2,50,0
0.50817,1,71.3,71.3,50,0
0.50097,1,71.4,71.4,50,0
0.49377,1,71.5,71.5,50,0
0.48658,1,71.6,71.6,50,0
0.47938,1,71.7,71.7,50,0
0.47218,1,71.8,71.8,50,0
0.46498,1,71.9,71.9,50,0
0.45778,1,72,72,50,0
0.45167,1,72.1,72.1,50,0
0.44557,1,72.2,72.2,50,0
0.43946,1,72.3,72.3,50,0
0.43335,1,72.4,72.4,50,0
0.42724,1,72.5,72.5,50,0
0.42113,1,72.6,72.6,50,0
0.41503,1,72.7,72.7,50,0
0.40892,1,72.8,72.8,50,0
0.40281,1,72.9,72.9,50,0
0.3967,1,73,73,50,0
0.39257,1,73.1,73.1,50,0
0.38843,1,73.2,73.2,50,0
0.38429,1,73.3,73.3,50,0
0.38016,1,73.4,73.4,50,0
0.37602,1,73.5,73.5,50,0
0.37189,1,73.6,73.6,50,0
0.36775,1,73.7,73.7,50,0
0.36361,1,73.8,73.8,50,0
0.35948,1,73.9,73.9,50,0
0.35534,1,74,74,50,0
0.35295,1,74.1,74.1,50,0
0.35055,1,74.2,74.2,50,0
0.34816,1,74.3,74.3,50,0
0.34576,1,74.4,74.4,50,0
0.34337,1,74.5,74.5,50,0
0.34097,1,74.6,74.6,50,0
0.33858,1,74.7,74.7,50,0
0.33618,1,74.8,74.8,50,0
