"c","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.31439,1,14.2,14.2,50,0
0.31385,1,14.3,14.3,50,0
0.3133,1,14.4,14.4,50,0
0.31276,1,14.5,14.5,50,0
0.31221,1,14.6,14.6,50,0
0.31167,1,14.7,14.7,50,0
0.31112,1,14.8,14.8,50,0
0.31058,1,14.9,14.9,50,0
0.31003,1,15,15,50,0
0.3099,1,15.1,15.1,50,0
0.30976,1,15.2,15.2,50,0
0.30962,1,15.3,15.3,50,0
0.30949,1,15.4,15.4,50,0
0.30935,1,15.5,15.5,50,0
0.30921,1,15.6,15.6,50,0
0.30908,1,15.7,15.7,50,0
0.30894,1,15.8,15.8,50,0
0.3088,1,15.9,15.9,50,0
0.30867,1,16,16,50,0
0.30891,1,16.1,16.1,50,0
0.30915,1,16.2,16.2,50,0
0.30939,1,16.3,16.3,50,0
0.30964,1,16.4,16.4,50,0
0.30988,1,16.5,16.5,50,0
0.31012,1,16.6,16.6,50,0
0.31037,1,16.7,16.7,50,0
0.31061,1,16.8,16.8,50,0
0.31085,1,16.9,16.9,50,0
0.3111,1,17,17,50,0
0.31188,1,17.1,17.1,50,0
0.31267,1,17.2,17.2,50,0
0.31346,1,17.3,17.3,50,0
0.31425,1,17.4,17.4,50,0
0.31504,1,17.5,17.5,50,0
0.31583,1,17.6,17.6,50,0
0.31662,1,17.7,17.7,50,0
0.31741,1,17.8,17.8,50,0
0.3182,1,17.9,17.9,50,0
0.31899,1,18,18,50,0
0.32074,1,18.1,18.1,50,0
0.32249,1,18.2,18.2,50,0
0.32424,1,18.3,18.3,50,0
0.32599,1,18.4,18.4,50,0
0.32775,1,18.5,18.5,50,0
0.3295,1,18.6,18.6,50,0
0.33125,1,18.7,18.7,50,0
0.333,1,18.8,18.8,50,0
0.33475,1,18.9,18.9,50,0
0.33651,1,19,19,50,0
0.33991,1,19.1,19.1,50,0
0.34331,1,19.2,19.2,50,0
0.34672,1,19.3,19.3,50,0
0.35012,1,19.4,19.4,50,0
0.35352,1,19.5,19.5,50,0
0.35692,1,19.6,19.6,50,0
0.36033,1,19.7,19.7,50,0
0.36373,1,19.8,19.8,50,0
0.36713,1,19.9,19.9,50,0
0.37053,1,20,20,50,0
0.3762,1,20.1,20.1,50,0
0.38186,1,20.2,20.2,50,0
0.38753,1,20.3,20.3,50,0
0.39319,1,20.4,20.4,50,0
0.39886,1,20.5,20.5,50,0
0.40452,1,20.6,20.6,50,0
0.41019,1,20.7,20.7,50,0
0.41585,1,20.8,20.8,50,0
0.42152,1,20.9,20.9,50,0
0.42718,1,21,21,50,0
0.43467,1,21.1,21.1,50,0
0.44216,1,21.2,21.2,50,0
0.44965,1,21.3,21.3,50,0
0.45714,1,21.4,21.4,50,0
0.46463,1,21.5,21.5,50,0
0.47212,1,21.6,21.6,50,0
0.47961,1,21.7,21.7,50,0
0.4871,1,21.8,21.8,50,0
0.49459,1,21.9,21.9,50,0
0.50208,1,22,22,50,0
0.50946,1,22.1,22.1,50,0
0.51685,1,22.2,22.2,50,0
0.52423,1,22.3,22.3,50,0
0.53162,1,22.4,22.4,50,0
0.539,1,22.5,22.5,50,0
0.54639,1,22.6,22.6,50,0
0.55377,1,22.7,22.7,50,0
0.56116,1,22.8,22.8,50,0
0.56854,1,22.9,22.9,50,0
0.57592,1,23,23,50,0
0.58136,1,23.1,23.1,50,0
0.58679,1,23.2,23.2,50,0
0.59222,1,23.3,23.3,50,0
0.59765,1,23.4,23.4,50,0
0.60308,1,23.5,23.5,50,0
0.60851,1,23.6,23.6,50,0
0.61394,1,23.7,23.7,50,0
0.61938,1,23.8,23.8,50,0
0.62481,1,23.9,23.9,50,0
0.63024,1,24,24,50,0
0.63341,1,24.1,24.1,50,0
0.63659,1,24.2,24.2,50,0
0.63977,1,24.3,24.3,50,0
0.64295,1,24.4,24.4,50,0
0.64612,1,24.5,24.5,50,0
0.6493,1,24.6,24.6,50,0
0.65248,1,24.7,24.7,50,0
0.65565,1,24.8,24.8,50,0
0.65883,1,24.9,24.9,50,0
0.66201,1,25,25,50,0
0.66362,1,25.1,25.1,50,0
0.66523,1,25.2,25.2,50,0
0.66684,1,25.3,25.3,50,0
0.66845,1,25.4,25.4,50,0
0.67006,1,25.5,25.5,50,0
0.67167,1,25.6,25.6,50,0
0.67328,1,25.7,25.7,50,0
0.6749,1,25.8,25.8,50,0
0.67651,1,25.9,25.9,50,0
0.67812,1,26,26,50,0
0.67888,1,26.1,26.1,50,0
0.67965,1,26.2,26.2,50,0
0.68042,1,26.3,26.3,50,0
0.68118,1,26.4,26.4,50,0
0.68195,1,26.5,26.5,50,0
0.68272,1,26.6,26.6,50,0
0.68348,1,26.7,26.7,50,0
0.68425,1,26.8,26.8,50,0
0.68502,1,26.9,26.9,50,0
0.68578,1,27,27,50,0
0.68615,1,27.1,27.1,50,0
0.68652,1,27.2,27.2,50,0
0.68689,1,27.3,27.3,50,0
0.68726,1,27.4,27.4,50,0
0.68763,1,27.5,27.5,50,0
0.68799,1,27.6,27.6,50,0
0.68836,1,27.7,27.7,50,0
0.68873,1,27.8,27.8,50,0
0.6891,1,27.9,27.9,50,0
0.68947,1,28,28,50,0
0.68966,1,28.1,28.1,50,0
0.68985,1,28.2,28.2,50,0
0.69005,1,28.3,28.3,50,0
0.69024,1,28.4,28.4,50,0
0.69043,1,28.5,28.5,50,0
0.69063,1,28.6,28.6,50,0
0.69082,1,28.7,28.7,50,0
0.69101,1,28.8,28.8,50,0
0.69121,1,28.9,28.9,50,0
0.6914,1,29,29,50,0
0.69152,1,29.1,29.1,50,0
0.69164,1,29.2,29.2,50,0
0.69176,1,29.3,29.3,50,0
0.69188,1,29.4,29.4,50,0
0.69199,1,29.5,29.5,50,0
0.69211,1,29.6,29.6,50,0
0.69223,1,29.7,29.7,50,0
0.69235,1,29.8,29.8,50,0
0.69247,1,29.9,29.9,50,0
0.69259,1,30,30,50,0
0.69267,1,30.1,30.1,50,0
0.69275,1,30.2,30.2,50,0
0.69284,1,30.3,30.3,50,0
0.69292,1,30.4,30.4,50,0
0.693,1,30.5,30.5,50,0
0.69308,1,30.6,30.6,50,0
0.69317,1,30.7,30.7,50,0
0.69325,1,30.8,30.8,50,0
0.69333,1,30.9,30.9,50,0
0.69341,1,31,31,50,0
0.69346,1,31.1,31.1,50,0
0.69351,1,31.2,31.2,50,0
0.69355,1,31.3,31.3,50,0
0.6936,1,31.4,31.4,50,0
0.69365,1,31.5,31.5,50,0
0.69369,1,31.6,31.6,50,0
0.69374,1,31.7,31.7,50,0
0.69379,1,31.8,31.8,50,0
0.69383,1,31.9,31.9,50,0
0.69388,1,32,32,50,0
0.69385,1,32.1,32.1,50,0
0.69383,1,32.2,32.2,50,0
0.6938,1,32.3,32.3,50,0
0.69378,1,32.4,32.4,50,0
0.69376,1,32.5,32.5,50,0
0.69373,1,32.6,32.6,50,0
0.69371,1,32.7,32.7,50,0
0.69368,1,32.8,32.8,50,0
0.69366,1,32.9,32.9,50,0
0.69363,1,33,33,50,0
0.69344,1,33.1,33.1,50,0
0.69325,1,33.2,33.2,50,0
0.69306,1,33.3,33.3,50,0
0.69287,1,33.4,33.4,50,0
0.69267,1,33.5,33.5,50,0
0.69248,1,33.6,33.6,50,0
0.69229,1,33.7,33.7,50,0
0.6921,1,33.8,33.8,50,0
0.69191,1,33.9,33.9,50,0
0.69172,1,34,34,50,0
0.69114,1,34.1,34.1,50,0
0.69056,1,34.2,34.2,50,0
0.68997,1,34.3,34.3,50,0
0.68939,1,34.4,34.4,50,0
0.68881,1,34.5,34.5,50,0
0.68823,1,34.6,34.6,50,0
0.68765,1,34.7,34.7,50,0
0.68707,1,34.8,34.8,50,0
0.68649,1,34.9,34.9,50,0
0.68591,1,35,35,50,0
0.68448,1,35.1,35.1,50,0
0.68305,1,35.2,35.2,50,0
0.68161,1,35.3,35.3,50,0
0.68018,1,35.4,35.4,50,0
0.67875,1,35.5,35.5,50,0
0.67732,1,35.6,35.6,50,0
0.67588,1,35.7,35.7,50,0
0.67445,1,35.8,35.8,50,0
0.67302,1,35.9,35.9,50,0
0.67159,1,36,36,50,0
0.6685,1,36.1,36.1,50,0
0.66541,1,36.2,36.2,50,0
0.66232,1,36.3,36.3,50,0
0.65923,1,36.4,36.4,50,0
0.65614,1,36.5,36.5,50,0
0.65306,1,36.6,36.6,50,0
0.64997,1,36.7,36.7,50,0
0.64688,1,36.8,36.8,50,0
0.64379,1,36.9,36.9,50,0
0.6407,1,37,37,50,0
0.63511,1,37.1,37.1,50,0
0.62951,1,37.2,37.2,50,0
0.62392,1,37.3,37.3,50,0
0.61832,1,37.4,37.4,50,0
0.61273,1,37.5,37.5,50,0
0.60713,1,37.6,37.6,50,0
0.60153,1,37.7,37.7,50,0
0.59594,1,37.8,37.8,50,0
0.59034,1,37.9,37.9,50,0
0.58475,1,38,38,50,0
0.57691,1,38.1,38.1,50,0
0.56907,1,38.2,38.2,50,0
0.56124,1,38.3,38.3,50,0
0.5534,1,38.4,38.4,50,0
0.54556,1,38.5,38.5,50,0
0.53773,1,38.6,38.6,50,0
0.52989,1,38.7,38.7,50,0
0.52205,1,38.8,38.8,50,0
0.51422,1,38.9,38.9,50,0
0.50638,1,39,39,50,0
0.49848,1,39.1,39.1,50,0
0.49058,1,39.2,39.2,50,0
0.48268,1,39.3,39.3,50,0
0.47478,1,39.4,39.4,50,0
0.46687,1,39.5,39.5,50,0
0.45897,1,39.6,39.6,50,0
0.45107,1,39.7,39.7,50,0
0.44317,1,39.8,39.8,50,0
0.43527,1,39.9,39.9,50,0
0.42737,1,40,40,50,0
0.42164,1,40.1,40.1,50,0
0.41592,1,40.2,40.2,50,0
0.41019,1,40.3,40.3,50,0
0.40446,1,40.4,40.4,50,0
0.39874,1,40.5,40.5,50,0
0.39301,1,40.6,40.6,50,0
0.38729,1,40.7,40.7,50,0
0.38156,1,40.8,40.8,50,0
0.37584,1,40.9,40.9,50,0
0.37011,1,41,41,50,0
0.36691,1,41.1,41.1,50,0
0.36371,1,41.2,41.2,50,0
0.36051,1,41.3,41.3,50,0
0.35731,1,41.4,41.4,50,0
0.35411,1,41.5,41.5,50,0
0.35091,1,41.6,41.6,50,0
0.3477,1,41.7,41.7,50,0
0.3445,1,41.8,41.8,50,0
0.3413,1,41.9,41.9,50,0
0.3381,1,42,42,50,0
0.33659,1,42.1,42.1,50,0
0.33507,1,42.2,42.2,50,0
0.33356,1,42.3,42.3,50,0
0.33205,1,42.4,42.4,50,0
0.33053,1,42.5,42.5,50,0
0.32902,1,42.6,42.6,50,0
0.32751,1,42.7,42.7,50,0
0.32599,1,42.8,42.8,50,0
0.32448,1,42.9,42.9,50,0
0.32296,1,43,43,50,0
0.32232,1,43.1,43.1,50,0
0.32167,1,43.2,43.2,50,0
0.32102,1,43.3,43.3,50,0
0.32037,1,43.4,43.4,50,0
0.31972,1,43.5,43.5,50,0
0.31907,1,43.6,43.6,50,0
0.31842,1,43.7,43.7,50,0
0.31777,1,43.8,43.8,50,0
0.31712,1,43.9,43.9,50,0
0.31647,1,44,44,50,0
0.31621,1,44.1,44.1,50,0
0.31594,1,44.2,44.2,50,0
0.31568,1,44.3,44.3,50,0
0.31542,1,44.4,44.4,50,0
0.31516,1,44.5,44.5,50,0
0.31489,1,44.6,44.6,50,0
0.31463,1,44.7,44.7,50,0
0.31437,1,44.8,44.8,50,0
0.3141,1,44.9,44.9,50,0
0.31384,1,45,45,50,0
0.31373,1,45.1,45.1,50,0
0.31363,1,45.2,45.2,50,0
0.31352,1,45.3,45.3,50,0
0.31342,1,45.4,45.4,50,0
0.31331,1,45.5,45.5,50,0
0.31321,1,45.6,45.6,50,0
0.3131,1,45.7,45.7,50,0
0.313,1,45.8,45.8,50,0
0.31289,1,45.9,45.9,50,0
0.31279,1,46,46,50,0
0.31274,1,46.1,46.1,50,0
0.31269,1,46.2,46.2,50,0
0.31264,1,46.3,46.3,50,0
0.3126,1,46.4,46.4,50,0
0.31255,1,46.5,46.5,50,0
0.3125,1,46.6,46.6,50,0
0.31246,1,46.7,46.7,50,0
0.31241,1,46.8,46.8,50,0
0.31236,1,46.9,46.9,50,0
0.31231,1,47,47,50,0
0.31229,1,47.1,47.1,50,0
0.31226,1,47.2,47.2,50,0
0.31223,1,47.3,47.3,50,0
0.3122,1,47.4,47.4,50,0
0.31218,1,47.5,47.5,50,0
0.31215,1,47.6,47.6,50,0
0.31212,1,47.7,47.7,50,0
0.31209,1,47.8,47.8,50,0
0.31206,1,47.9,47.9,50,0
0.31204,1,48,48,50,0
0.31202,1,48.1,48.1,50,0
0.312,1,48.2,48.2,50,0
0.31199,1,48.3,48.3,50,0
0.31197,1,48.4,48.4,50,0
0.31195,1,48.5,48.5,50,0
0.31194,1,48.6,48.6,50,0
0.31192,1,48.7,48.7,50,0
0.31191,1,48.8,48.8,50,0
0.31189,1,48.9,48.9,50,0
0.31187,1,49,49,50,0
0.31189,1,49.1,49.1,50,0
0.31191,1,49.2,49.2,50,0
0.31193,1,49.3,49.3,50,0
0.31195,1,49.4,49.4,50,0
0.31197,1,49.5,49.5,50,0
0.31198,1,49.6,49.6,50,0
0.312,1,49.7,49.7,50,0
0.31202,1,49.8,49.8,50,0
0.31204,1,49.9,49.9,50,0
0.31206,1,50,50,50,0
0.31221,1,50.1,50.1,50,0
0.31235,1,50.2,50.2,50,0
0.3125,1,50.3,50.3,50,0
0.31265,1,50.4,50.4,50,0
0.3128,1,50.5,50.5,50,0
0.31294,1,50.6,50.6,50,0
0.31309,1,50.7,50.7,50,0
0.31324,1,50.8,50.8,50,0
0.31339,1,50.9,50.9,50,0
0.31353,1,51,51,50,0
0.31368,1,51.1,51.1,50,0
0.31383,1,51.2,51.2,50,0
0.31423,1,51.3,51.3,50,0
0.3147,1,51.4,51.4,50,0
0.31516,1,51.5,51.5,50,0
0.31563,1,51.6,51.6,50,0
0.31609,1,51.7,51.7,50,0
0.31656,1,51.8,51.8,50,0
0.31702,1,51.9,51.9,50,0
0.31749,1,52,52,50,0
0.31795,1,52.1,52.1,50,0
0.31841,1,52.2,52.2,50,0
0.31888,1,52.3,52.3,50,0
0.31934,1,52.4,52.4,50,0
0.32031,1,52.5,52.5,50,0
0.3216,1,52.6,52.6,50,0
0.3229,1,52.7,52.7,50,0
0.32419,1,52.8,52.8,50,0
0.32548,1,52.9,52.9,50,0
0.32677,1,53,53,50,0
0.32806,1,53.1,53.1,50,0
0.32935,1,53.2,53.2,50,0
0.33064,1,53.3,53.3,50,0
0.33194,1,53.4,53.4,50,0
0.33323,1,53.5,53.5,50,0
0.33452,1,53.6,53.6,50,0
0.33657,1,53.7,53.7,50,0
0.3397,1,53.8,53.8,50,0
0.34283,1,53.9,53.9,50,0
0.34596,1,54,54,50,0
0.34909,1,54.1,54.1,50,0
0.35222,1,54.2,54.2,50,0
0.35535,1,54.3,54.3,50,0
0.35848,1,54.4,54.4,50,0
0.36161,1,54.5,54.5,50,0
0.36474,1,54.6,54.6,50,0
0.36787,1,54.7,54.7,50,0
0.371,1,54.8,54.8,50,0
0.37475,1,54.9,54.9,50,0
0.38071,1,55,55,50,0
0.38667,1,55.1,55.1,50,0
0.39263,1,55.2,55.2,50,0
0.3986,1,55.3,55.3,50,0
0.40456,1,55.4,55.4,50,0
0.41052,1,55.5,55.5,50,0
0.41648,1,55.6,55.6,50,0
0.42245,1,55.7,55.7,50,0
0.42841,1,55.8,55.8,50,0
0.43437,1,55.9,55.9,50,0
0.44033,1,56,56,50,0
0.44634,1,56.1,56.1,50,0
0.45414,1,56.2,56.2,50,0
0.46195,1,56.3,56.3,50,0
0.46975,1,56.4,56.4,50,0
0.47755,1,56.5,56.5,50,0
0.48536,1,56.6,56.6,50,0
0.49316,1,56.7,56.7,50,0
0.50096,1,56.8,56.8,50,0
0.50877,1,56.9,56.9,50,0
0.51657,1,57,57,50,0
0.52437,1,57.1,57.1,50,0
0.53218,1,57.2,57.2,50,0
0.53998,1,57.3,57.3,50,0
0.5467,1,57.4,57.4,50,0
0.5532,1,57.5,57.5,50,0
0.5597,1,57.6,57.6,50,0
0.5662,1,57.7,57.7,50,0
0.57269,1,57.8,57.8,50,0
0.57919,1,57.9,57.9,50,0
0.58569,1,58,58,50,0
0.59219,1,58.1,58.1,50,0
0.59869,1,58.2,58.2,50,0
0.60519,1,58.3,58.3,50,0
0.61168,1,58.4,58.4,50,0
0.61818,1,58.5,58.5,50,0
0.62287,1,58.6,58.6,50,0
0.62652,1,58.7,58.7,50,0
0.63017,1,58.8,58.8,50,0
0.63382,1,58.9,58.9,50,0
0.63747,1,59,59,50,0
0.64112,1,59.1,59.1,50,0
0.64477,1,59.2,59.2,50,0
0.64842,1,59.3,59.3,50,0
0.65207,1,59.4,59.4,50,0
0.65572,1,59.5,59.5,50,0
0.65937,1,59.6,59.6,50,0
0.66302,1,59.7,59.7,50,0
0.66576,1,59.8,59.8,50,0
0.66734,1,59.9,59.9,50,0
0.66892,1,60,60,50,0
0.67049,1,60.1,60.1,50,0
0.67207,1,60.2,60.2,50,0
0.67365,1,60.3,60.3,50,0
0.67522,1,60.4,60.4,50,0
0.6768,1,60.5,60.5,50,0
0.67838,1,60.6,60.6,50,0
0.67995,1,60.7,60.7,50,0
0.68153,1,60.8,60.8,50,0
0.68311,1,60.9,60.9,50,0
0.68446,1,61,61,50,0
0.68503,1,61.1,61.1,50,0
0.6856,1,61.2,61.2,50,0
0.68617,1,61.3,61.3,50,0
0.68673,1,61.4,61.4,50,0
0.6873,1,61.5,61.5,50,0
0.68787,1,61.6,61.6,50,0
0.68844,1,61.7,61.7,50,0
0.68901,1,61.8,61.8,50,0
0.68957,1,61.9,61.9,50,0
0.69014,1,62,62,50,0
0.69071,1,62.1,62.1,50,0
0.69128,1,62.2,62.2,50,0
0.69144,1,62.3,62.3,50,0
0.69158,1,62.4,62.4,50,0
0.69171,1,62.5,62.5,50,0
0.69185,1,62.6,62.6,50,0
0.69199,1,62.7,62.7,50,0
0.69213,1,62.8,62.8,50,0
0.69227,1,62.9,62.9,50,0
0.69241,1,63,63,50,0
0.69255,1,63.1,63.1,50,0
0.69269,1,63.2,63.2,50,0
0.69283,1,63.3,63.3,50,0
0.69297,1,63.4,63.4,50,0
0.69298,1,63.5,63.5,50,0
0.6929,1,63.6,63.6,50,0
0.69283,1,63.7,63.7,50,0
0.69275,1,63.8,63.8,50,0
0.69268,1,63.9,63.9,50,0
0.6926,1,64,64,50,0
0.69253,1,64.1,64.1,50,0
0.69245,1,64.2,64.2,50,0
0.69238,1,64.3,64.3,50,0
0.6923,1,64.4,64.4,50,0
0.69222,1,64.5,64.5,50,0
0.69215,1,64.6,64.6,50,0
0.69204,1,64.7,64.7,50,0
0.69173,1,64.8,64.8,50,0
0.69142,1,64.9,64.9,50,0
0.69111,1,65,65,50,0
0.6908,1,65.1,65.1,50,0
0.69049,1,65.2,65.2,50,0
0.69018,1,65.3,65.3,50,0
0.68987,1,65.4,65.4,50,0
0.68956,1,65.5,65.5,50,0
0.68925,1,65.6,65.6,50,0
0.68893,1,65.7,65.7,50,0
0.68862,1,65.8,65.8,50,0
0.68831,1,65.9,65.9,50,0
0.68766,1,66,66,50,0
0.68683,1,66.1,66.1,50,0
0.686,1,66.2,66.2,50,0
0.68517,1,66.3,66.3,50,0
0.68433,1,66.4,66.4,50,0
0.6835,1,66.5,66.5,50,0
0.68266,1,66.6,66.6,50,0
0.68183,1,66.7,66.7,50,0
0.68099,1,66.8,66.8,50,0
0.68015,1,66.9,66.9,50,0
0.6793,1,67,67,50,0
0.67846,1,67.1,67.1,50,0
0.67754,1,67.2,67.2,50,0
0.67545,1,67.3,67.3,50,0
0.67336,1,67.4,67.4,50,0
0.67126,1,67.5,67.5,50,0
0.66915,1,67.6,67.6,50,0
0.66704,1,67.7,67.7,50,0
0.66493,1,67.8,67.8,50,0
0.6628,1,67.9,67.9,50,0
0.66068,1,68,68,50,0
0.65854,1,68.1,68.1,50,0
0.6564,1,68.2,68.2,50,0
0.65426,1,68.3,68.3,50,0
0.65211,1,68.4,68.4,50,0
0.64917,1,68.5,68.5,50,0
0.64465,1,68.6,68.6,50,0
0.64012,1,68.7,68.7,50,0
0.63557,1,68.8,68.8,50,0
0.63101,1,68.9,68.9,50,0
0.62643,1,69,69,50,0
0.62185,1,69.1,69.1,50,0
0.61725,1,69.2,69.2,50,0
0.61263,1,69.3,69.3,50,0
0.608,1,69.4,69.4,50,0
0.60336,1,69.5,69.5,50,0
0.59871,1,69.6,69.6,50,0
0.59404,1,69.7,69.7,50,0
0.58814,1,69.8,69.8,50,0
0.58099,1,69.9,69.9,50,0
0.57383,1,70,70,50,0
0.56666,1,70.1,70.1,50,0
0.55948,1,70.2,70.2,50,0
0.55229,1,70.3,70.3,50,0
0.54508,1,70.4,70.4,50,0
0.53786,1,70.5,70.5,50,0
0.53063,1,70.6,70.6,50,0
0.52339,1,70.7,70.7,50,0
0.51613,1,70.8,70.8,50,0
0.50886,1,70.9,70.9,50,0
0.50158,1,71,71,50,0
0.49434,1,71.1,71.1,50,0
0.48714,1,71.2,71.2,50,0
0.47994,1,71.3,71.3,50,0
0.47276,1,71.4,71.4,50,0
0.46559,1,71.5,71.5,50,0
0.45843,1,71.6,71.6,50,0
0.45128,1,71.7,71.7,50,0
0.44414,1,71.8,71.8,50,0
0.437,1,71.9,71.9,50,0
0.42988,1,72,72,50,0
0.42277,1,72.1,72.1,50,0
0.41567,1,72.2,72.2,50,0
0.40858,1,72.3,72.3,50,0
0.40251,1,72.4,72.4,50,0
0.39789,1,72.5,72.5,50,0
0.39329,1,72.6,72.6,50,0
0.38873,1,72.7,72.7,50,0
0.38419,1,72.8,72.8,50,0
0.37968,1,72.9,72.9,50,0
0.3752,1,73,73,50,0
0.37074,1,73.1,73.1,50,0
0.36631,1,73.2,73.2,50,0
0.36191,1,73.3,73.3,50,0
0.35753,1,73.4,73.4,50,0
0.35318,1,73.5,73.5,50,0
0.34885,1,73.6,73.6,50,0
0.34455,1,73.7,73.7,50,0
0.3423,1,73.8,73.8,50,0
0.34015,1,73.9,73.9,50,0
0.33803,1,74,74,50,0
0.33593,1,74.1,74.1,50,0
0.33386,1,74.2,74.2,50,0
0.33181,1,74.3,74.3,50,0
0.32979,1,74.4,74.4,50,0
0.32779,1,74.5,74.5,50,0
0.32582,1,74.6,74.6,50,0
0.32387,1,74.7,74.7,50,0
0.32194,1,74.8,74.8,50,0
